Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MNS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MNS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MNS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MNS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MNS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MNS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MNS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MNS_M_R
5207,Forest,Water,Built-up,Water,Non_Wetland,Water,Wetland,Forest
5208,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Forest
5209,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
5210,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
5211,Forest,Water,Water,NULL,Water,NULL,Water,Water
5212,Forest,Water,Water,NULL,Water,NULL,Water,Forest
5213,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
5214,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
5215,Forest,Water,Water,NULL,Water,Grassland,Water,Grassland
5216,Forest,Water,Water,NULL,Water,Grassland,Water,Water
5217,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
5218,Forest,Water,Water,NULL,Water,Wetland,NULL,Forest
5219,Forest,Water,Water,NULL,Water,Wetland,Wetland,Grassland
5220,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
5221,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
5222,Forest,Water,Water,NULL,Water,Wetland,Water,Grassland
5223,Forest,Water,Water,NULL,Water,Wetland,Water,Water
5224,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
5225,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
5226,Forest,Water,Water,NULL,Water,Water,NULL,Forest
5227,Forest,Water,Water,NULL,Water,Water,Grassland,Grassland
5228,Forest,Water,Water,NULL,Water,Water,Grassland,Water
5229,Forest,Water,Water,NULL,Water,Water,Grassland,Forest
5230,Forest,Water,Water,NULL,Water,Water,Wetland,Grassland
5231,Forest,Water,Water,NULL,Water,Water,Wetland,Water
5232,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
5233,Forest,Water,Water,NULL,Water,Water,Water,Grassland
5234,Forest,Water,Water,NULL,Water,Water,Water,Water
5235,Forest,Water,Water,NULL,Water,Water,Water,Forest
5236,Forest,Water,Water,NULL,Water,Water,Forest,Water
5237,Forest,Water,Water,NULL,Water,Water,Forest,Forest
5238,Forest,Water,Water,NULL,Water,Forest,Wetland,Grassland
5239,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
5240,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
5241,Forest,Water,Water,NULL,Water,Forest,Water,Water
5242,Forest,Water,Water,NULL,Water,Forest,Water,Forest
5243,Forest,Water,Water,NULL,Water,Forest,Forest,Water
5244,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
5245,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Grassland
5246,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
5247,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
5248,Forest,Water,Water,Non_Water,Water,NULL,Water,Grassland
5249,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
5250,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
5251,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
5252,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Grassland
5253,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
5254,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
5255,Forest,Water,Water,Non_Water,Water,Wetland,Water,Grassland
5256,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
5257,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
5258,Forest,Water,Water,Non_Water,Water,Water,Grassland,Water
5259,Forest,Water,Water,Non_Water,Water,Water,Wetland,Grassland
5260,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
5261,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
5262,Forest,Water,Water,Non_Water,Water,Water,Bareland,Forest
5263,Forest,Water,Water,Non_Water,Water,Water,Water,Grassland
5264,Forest,Water,Water,Non_Water,Water,Water,Water,Water
5265,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
5266,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
5267,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
5268,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
5269,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
5270,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
5271,Forest,Water,Water,Non_Water,Water,Forest,Forest,Water
5272,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
5273,Forest,Water,Water,Water,Water,NULL,Wetland,Grassland
5274,Forest,Water,Water,Water,Water,NULL,Wetland,Water
5275,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
5276,Forest,Water,Water,Water,Water,NULL,Water,Grassland
5277,Forest,Water,Water,Water,Water,NULL,Water,Water
5278,Forest,Water,Water,Water,Water,NULL,Water,Forest
5279,Forest,Water,Water,Water,Water,NULL,Forest,Forest
5280,Forest,Water,Water,Water,Water,Grassland,Wetland,Grassland
5281,Forest,Water,Water,Water,Water,Grassland,Wetland,Water
5282,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
5283,Forest,Water,Water,Water,Water,Grassland,Water,Grassland
5284,Forest,Water,Water,Water,Water,Grassland,Water,Water
5285,Forest,Water,Water,Water,Water,Grassland,Water,Forest
5286,Forest,Water,Water,Water,Water,Grassland,Forest,Water
5287,Forest,Water,Water,Water,Water,Wetland,Grassland,Grassland
5288,Forest,Water,Water,Water,Water,Wetland,Wetland,Grassland
5289,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
5290,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
5291,Forest,Water,Water,Water,Water,Wetland,Water,Grassland
5292,Forest,Water,Water,Water,Water,Wetland,Water,Water
5293,Forest,Water,Water,Water,Water,Wetland,Water,Forest
5294,Forest,Water,Water,Water,Water,Wetland,Forest,Grassland
5295,Forest,Water,Water,Water,Water,Wetland,Forest,Water
5296,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
5297,Forest,Water,Water,Water,Water,Water,Grassland,Grassland
5298,Forest,Water,Water,Water,Water,Water,Grassland,Forest
5299,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
5300,Forest,Water,Water,Water,Water,Water,Wetland,Wetland
5301,Forest,Water,Water,Water,Water,Water,Wetland,Water
5302,Forest,Water,Water,Water,Water,Water,Wetland,Forest
5303,Forest,Water,Water,Water,Water,Water,Water,Grassland
5304,Forest,Water,Water,Water,Water,Water,Water,Wetland
5305,Forest,Water,Water,Water,Water,Water,Water,Water
5306,Forest,Water,Water,Water,Water,Water,Water,Forest
5307,Forest,Water,Water,Water,Water,Water,Forest,Grassland
5308,Forest,Water,Water,Water,Water,Water,Forest,Water
5309,Forest,Water,Water,Water,Water,Water,Forest,Forest
5310,Forest,Water,Water,Water,Water,Forest,Grassland,Water
5311,Forest,Water,Water,Water,Water,Forest,Grassland,Forest
5312,Forest,Water,Water,Water,Water,Forest,Wetland,Grassland
5313,Forest,Water,Water,Water,Water,Forest,Wetland,Water
5314,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
5315,Forest,Water,Water,Water,Water,Forest,Water,Grassland
5316,Forest,Water,Water,Water,Water,Forest,Water,Water
5317,Forest,Water,Water,Water,Water,Forest,Water,Forest
5318,Forest,Water,Water,Water,Water,Forest,Forest,Water
5319,Forest,Water,Water,Water,Water,Forest,Forest,Forest
5320,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5321,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5322,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
5323,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
5324,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5325,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
5326,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
5327,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
5328,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5329,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5330,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
5331,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5332,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5333,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Built-up
5334,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
5335,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5336,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
5337,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
5338,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5339,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
5340,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5341,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5342,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5343,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
5344,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5345,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
5346,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
5347,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5348,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5349,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
5350,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
5351,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5352,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5353,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
5354,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5355,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
5356,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
5357,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
5358,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5359,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
5360,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
5361,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
5362,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
5363,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
5364,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
5365,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5366,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
5367,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
5368,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
5369,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
5370,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
5371,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
5372,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5373,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
5374,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5375,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
5376,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
5377,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
5378,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
5379,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
5380,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
5381,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
5382,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5383,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5384,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5385,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
5386,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
5387,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
5388,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5389,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
5390,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
5391,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
5392,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
5393,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
5394,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
5395,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
5396,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
5397,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
5398,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
5399,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
5400,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
5401,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
5402,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
5403,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
5404,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
5405,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
5406,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
5407,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
5408,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
5409,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
5410,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
5411,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
5412,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
5413,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
5414,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
5415,Forest,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
5416,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
5417,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
5418,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
5419,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
5420,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
5421,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
5422,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
5423,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
5424,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
5425,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Wetland
5426,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
5427,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
5428,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Forest
5429,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
5430,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
5431,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
5432,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
5433,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
5434,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
5435,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
5436,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
5437,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
5438,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
5439,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
5440,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5441,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5442,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5443,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
5444,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
5445,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
5446,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
5447,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
5448,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
5449,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
5450,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
5451,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
5452,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
5453,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5454,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5455,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
5456,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5457,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
5458,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
5459,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5460,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5461,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
5462,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5463,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
5464,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
5465,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Built-up
5466,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
5467,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5468,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
5469,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
5470,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
5471,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
5472,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
5473,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5474,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
5475,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
5476,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
5477,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
5478,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
5479,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
5480,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
5481,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5482,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
5483,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
5484,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
5485,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
5486,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
5487,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5488,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
5489,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
5490,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
5491,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
5492,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
5493,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
5494,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Water
5495,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
5496,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5497,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
5498,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
5499,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5500,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
5501,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Built-up
5502,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
5503,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5504,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
5505,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5506,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
5507,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
5508,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
5509,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
5510,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
5511,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
5512,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
5513,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
5514,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
5515,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
5516,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5517,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
5518,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
5519,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5520,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
5521,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
5522,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
5523,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
5524,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
5525,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
5526,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
5527,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
5528,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
5529,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5530,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
5531,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5532,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
5533,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
5534,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Water
5535,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
5536,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5537,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5538,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5539,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Water
5540,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5541,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
5542,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
5543,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
5544,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
5545,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5546,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
