Value,AFRICA_2024_DynamicWorld_2024_37NCG_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NCG_M_R,AFRICA_2024_GLC_FCS30D_2022_37NCG_M_R,AFRICA_2024_GSW_Yearly_2021_37NCG_M_R,AFRICA_2024_GWL_FCS30D_2022_37NCG_M_R,AFRICA_2024_WorldCover_2021_37NCG_M_R
3029,Forest,Cropland,Wetland,NULL,Wetland,NULL
3030,Forest,Cropland,Wetland,NULL,Wetland,Grassland
3031,Forest,Cropland,Wetland,NULL,Wetland,Cropland
3032,Forest,Cropland,Wetland,NULL,Wetland,Wetland
3033,Forest,Cropland,Wetland,NULL,Wetland,Bareland
3034,Forest,Cropland,Wetland,NULL,Wetland,Water
3035,Forest,Cropland,Wetland,NULL,Wetland,Forest
3036,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland
3037,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland
3038,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland
3039,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
3040,Forest,Cropland,Wetland,Water,Wetland,NULL
3041,Forest,Cropland,Wetland,Water,Wetland,Cropland
3042,Forest,Cropland,Wetland,Water,Wetland,Wetland
3043,Forest,Cropland,Wetland,Water,Wetland,Forest
3044,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
3045,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
3046,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
3047,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
3048,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
3049,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
3050,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
3051,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
3052,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland
3053,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
3054,Forest,Cropland,Bareland,NULL,Non_Wetland,Built-up
3055,Forest,Cropland,Bareland,NULL,Non_Wetland,Water
3056,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
3057,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
3058,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
3059,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
3060,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest
3061,Forest,Cropland,Bareland,Water,Non_Wetland,Grassland
3062,Forest,Cropland,Bareland,Water,Non_Wetland,Cropland
3063,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland
3064,Forest,Cropland,Bareland,Water,Non_Wetland,Water
3065,Forest,Cropland,Bareland,Water,Non_Wetland,Forest
3066,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
3067,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
3068,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
3069,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland
3070,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland
3071,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
3072,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
3073,Forest,Cropland,Built-up,Water,Non_Wetland,NULL
3074,Forest,Cropland,Water,NULL,Water,NULL
3075,Forest,Cropland,Water,NULL,Water,Grassland
3076,Forest,Cropland,Water,NULL,Water,Wetland
3077,Forest,Cropland,Water,NULL,Water,Bareland
3078,Forest,Cropland,Water,NULL,Water,Forest
3079,Forest,Cropland,Water,Water,Water,Wetland
3080,Forest,Cropland,Water,Water,Water,Water
3081,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
3082,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
3083,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
3084,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
3085,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
3086,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
3087,Forest,Cropland,Forest,NULL,Non_Wetland,Water
3088,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
3089,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL
3090,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
3091,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
3092,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
3093,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
3094,Forest,Cropland,Forest,Water,Non_Wetland,NULL
3095,Forest,Cropland,Forest,Water,Non_Wetland,Cropland
3096,Forest,Cropland,Forest,Water,Non_Wetland,Wetland
3097,Forest,Cropland,Forest,Water,Non_Wetland,Water
3098,Forest,Cropland,Forest,Water,Non_Wetland,Forest
3099,Forest,Wetland,NULL,NULL,Non_Wetland,NULL
3100,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland
3101,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland
3102,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
3103,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL
3104,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland
3105,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest
3106,Forest,Wetland,NULL,Water,Non_Wetland,NULL
3107,Forest,Wetland,NULL,Water,Non_Wetland,Cropland
3108,Forest,Wetland,NULL,Water,Non_Wetland,Wetland
3109,Forest,Wetland,NULL,Water,Non_Wetland,Water
3110,Forest,Wetland,NULL,Water,Non_Wetland,Forest
3111,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
3112,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
3113,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland
3114,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
3115,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland
3116,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water
3117,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
3118,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
3119,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
3120,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
3121,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL
3122,Forest,Wetland,Shrubland,Water,Non_Wetland,Cropland
3123,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
3124,Forest,Wetland,Shrubland,Water,Non_Wetland,Bareland
3125,Forest,Wetland,Shrubland,Water,Non_Wetland,Water
3126,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest
3127,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL
3128,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
3129,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
3130,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
3131,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland
3132,Forest,Wetland,Grassland,Water,Non_Wetland,Water
3133,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL
3134,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
3135,Forest,Wetland,Cropland,NULL,Non_Wetland,Cropland
3136,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland
3137,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland
3138,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
3139,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
3140,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
3141,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
3142,Forest,Wetland,Cropland,Water,Non_Wetland,NULL
3143,Forest,Wetland,Cropland,Water,Non_Wetland,Cropland
3144,Forest,Wetland,Cropland,Water,Non_Wetland,Wetland
3145,Forest,Wetland,Cropland,Water,Non_Wetland,Bareland
3146,Forest,Wetland,Cropland,Water,Non_Wetland,Forest
3147,Forest,Wetland,Wetland,NULL,Wetland,NULL
3148,Forest,Wetland,Wetland,NULL,Wetland,Grassland
3149,Forest,Wetland,Wetland,NULL,Wetland,Cropland
3150,Forest,Wetland,Wetland,NULL,Wetland,Wetland
3151,Forest,Wetland,Wetland,NULL,Wetland,Forest
3152,Forest,Wetland,Wetland,Non_Water,Wetland,NULL
3153,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland
3154,Forest,Wetland,Wetland,Non_Water,Wetland,Cropland
3155,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
3156,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland
3157,Forest,Wetland,Wetland,Non_Water,Wetland,Water
3158,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
3159,Forest,Wetland,Wetland,Water,Wetland,NULL
3160,Forest,Wetland,Wetland,Water,Wetland,Cropland
3161,Forest,Wetland,Wetland,Water,Wetland,Wetland
3162,Forest,Wetland,Wetland,Water,Wetland,Bareland
3163,Forest,Wetland,Wetland,Water,Wetland,Water
3164,Forest,Wetland,Wetland,Water,Wetland,Forest
3165,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL
3166,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland
3167,Forest,Wetland,Bareland,NULL,Non_Wetland,Cropland
3168,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
3169,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
3170,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Cropland
3171,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
3172,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Forest
3173,Forest,Wetland,Bareland,Water,Non_Wetland,NULL
3174,Forest,Wetland,Bareland,Water,Non_Wetland,Cropland
3175,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland
3176,Forest,Wetland,Bareland,Water,Non_Wetland,Bareland
3177,Forest,Wetland,Bareland,Water,Non_Wetland,Water
3178,Forest,Wetland,Bareland,Water,Non_Wetland,Forest
3179,Forest,Wetland,Built-up,Water,Non_Wetland,Wetland
3180,Forest,Wetland,Built-up,Water,Non_Wetland,Forest
3181,Forest,Wetland,Water,NULL,Water,NULL
3182,Forest,Wetland,Water,NULL,Water,Cropland
3183,Forest,Wetland,Water,NULL,Water,Wetland
3184,Forest,Wetland,Water,NULL,Water,Forest
3185,Forest,Wetland,Water,Non_Water,Water,Wetland
3186,Forest,Wetland,Water,Non_Water,Water,Forest
3187,Forest,Wetland,Water,Water,Water,Cropland
3188,Forest,Wetland,Water,Water,Water,Wetland
3189,Forest,Wetland,Water,Water,Water,Bareland
3190,Forest,Wetland,Water,Water,Water,Water
3191,Forest,Wetland,Water,Water,Water,Forest
3192,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
3193,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
3194,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
3195,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
3196,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland
3197,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
3198,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL
3199,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
3200,Forest,Wetland,Forest,Non_Water,Non_Wetland,Cropland
3201,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
3202,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
3203,Forest,Wetland,Forest,Water,Non_Wetland,NULL
3204,Forest,Wetland,Forest,Water,Non_Wetland,Grassland
3205,Forest,Wetland,Forest,Water,Non_Wetland,Cropland
3206,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
3207,Forest,Wetland,Forest,Water,Non_Wetland,Bareland
3208,Forest,Wetland,Forest,Water,Non_Wetland,Water
3209,Forest,Wetland,Forest,Water,Non_Wetland,Forest
3210,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland
3211,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland
3212,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
3213,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
3214,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland
3215,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up
3216,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
3217,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
3218,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
3219,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
3220,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland
3221,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
3222,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
3223,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
3224,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
3225,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
3226,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
3227,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
3228,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
3229,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
3230,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
3231,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
3232,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
3233,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
3234,Forest,Built-up,Wetland,NULL,Wetland,Forest
3235,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL
3236,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
3237,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Forest
3238,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL
3239,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
3240,Forest,Built-up,Bareland,NULL,Non_Wetland,Cropland
3241,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland
3242,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up
3243,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
3244,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
3245,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
3246,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
3247,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
3248,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
3249,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
3250,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
3251,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
3252,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland
3253,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
3254,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
3255,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
3256,Forest,Water,NULL,NULL,Non_Wetland,NULL
3257,Forest,Water,NULL,NULL,Non_Wetland,Grassland
3258,Forest,Water,NULL,NULL,Non_Wetland,Cropland
3259,Forest,Water,NULL,NULL,Non_Wetland,Bareland
3260,Forest,Water,NULL,NULL,Non_Wetland,Water
3261,Forest,Water,NULL,NULL,Non_Wetland,Forest
3262,Forest,Water,NULL,Non_Water,Non_Wetland,Forest
3263,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
3264,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
3265,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
3266,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
3267,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
3268,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
3269,Forest,Water,Shrubland,Water,Non_Wetland,NULL
3270,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
3271,Forest,Water,Shrubland,Water,Non_Wetland,Water
3272,Forest,Water,Shrubland,Water,Non_Wetland,Forest
3273,Forest,Water,Grassland,NULL,Non_Wetland,NULL
3274,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
3275,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
3276,Forest,Water,Grassland,NULL,Non_Wetland,Forest
3277,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
3278,Forest,Water,Grassland,Water,Non_Wetland,Wetland
3279,Forest,Water,Cropland,NULL,Non_Wetland,NULL
3280,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
3281,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
3282,Forest,Water,Cropland,NULL,Non_Wetland,Wetland
3283,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
3284,Forest,Water,Cropland,NULL,Non_Wetland,Forest
3285,Forest,Water,Cropland,Water,Non_Wetland,NULL
3286,Forest,Water,Cropland,Water,Non_Wetland,Grassland
3287,Forest,Water,Cropland,Water,Non_Wetland,Bareland
3288,Forest,Water,Cropland,Water,Non_Wetland,Water
3289,Forest,Water,Cropland,Water,Non_Wetland,Forest
3290,Forest,Water,Wetland,NULL,Wetland,NULL
3291,Forest,Water,Wetland,NULL,Wetland,Grassland
3292,Forest,Water,Wetland,NULL,Wetland,Wetland
3293,Forest,Water,Wetland,NULL,Wetland,Bareland
3294,Forest,Water,Wetland,NULL,Wetland,Forest
3295,Forest,Water,Wetland,Non_Water,Wetland,NULL
3296,Forest,Water,Wetland,Non_Water,Wetland,Wetland
3297,Forest,Water,Wetland,Non_Water,Wetland,Forest
3298,Forest,Water,Wetland,Water,Wetland,NULL
3299,Forest,Water,Wetland,Water,Wetland,Wetland
3300,Forest,Water,Wetland,Water,Wetland,Bareland
3301,Forest,Water,Wetland,Water,Wetland,Water
3302,Forest,Water,Wetland,Water,Wetland,Forest
3303,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
3304,Forest,Water,Bareland,NULL,Non_Wetland,NULL
3305,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
3306,Forest,Water,Bareland,NULL,Non_Wetland,Cropland
3307,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
3308,Forest,Water,Bareland,NULL,Non_Wetland,Water
3309,Forest,Water,Bareland,NULL,Non_Wetland,Forest
3310,Forest,Water,Bareland,Water,Non_Wetland,NULL
3311,Forest,Water,Bareland,Water,Non_Wetland,Wetland
3312,Forest,Water,Bareland,Water,Non_Wetland,Bareland
3313,Forest,Water,Bareland,Water,Non_Wetland,Water
3314,Forest,Water,Bareland,Water,Non_Wetland,Forest
3315,Forest,Water,Built-up,NULL,Non_Wetland,NULL
3316,Forest,Water,Built-up,NULL,Non_Wetland,Grassland
3317,Forest,Water,Built-up,NULL,Non_Wetland,Bareland
3318,Forest,Water,Built-up,NULL,Non_Wetland,Water
3319,Forest,Water,Built-up,NULL,Non_Wetland,Forest
3320,Forest,Water,Built-up,Water,Non_Wetland,NULL
3321,Forest,Water,Built-up,Water,Non_Wetland,Forest
3322,Forest,Water,Water,NULL,Water,Grassland
3323,Forest,Water,Water,NULL,Water,Wetland
3324,Forest,Water,Water,NULL,Water,Forest
3325,Forest,Water,Water,Non_Water,Water,Wetland
3326,Forest,Water,Water,Water,Water,Wetland
3327,Forest,Water,Water,Water,Water,Water
3328,Forest,Water,Water,Water,Water,Forest
3329,Forest,Water,Forest,NULL,Non_Wetland,NULL
3330,Forest,Water,Forest,NULL,Non_Wetland,Grassland
3331,Forest,Water,Forest,NULL,Non_Wetland,Cropland
3332,Forest,Water,Forest,NULL,Non_Wetland,Wetland
3333,Forest,Water,Forest,NULL,Non_Wetland,Bareland
3334,Forest,Water,Forest,NULL,Non_Wetland,Forest
3335,Forest,Water,Forest,Non_Water,Non_Wetland,NULL
3336,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland
3337,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
3338,Forest,Water,Forest,Water,Non_Wetland,NULL
3339,Forest,Water,Forest,Water,Non_Wetland,Forest
3340,Forest,Forest,NULL,NULL,Non_Wetland,NULL
3341,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
3342,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
3343,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
3344,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
3345,Forest,Forest,NULL,NULL,Non_Wetland,Built-up
3346,Forest,Forest,NULL,NULL,Non_Wetland,Water
3347,Forest,Forest,NULL,NULL,Non_Wetland,Forest
3348,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL
3349,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland
3350,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland
3351,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
3352,Forest,Forest,NULL,Water,Non_Wetland,NULL
3353,Forest,Forest,NULL,Water,Non_Wetland,Cropland
3354,Forest,Forest,NULL,Water,Non_Wetland,Water
3355,Forest,Forest,NULL,Water,Non_Wetland,Forest
3356,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
3357,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
3358,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
3359,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
3360,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
3361,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
3362,Forest,Forest,Shrubland,NULL,Non_Wetland,Water
3363,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
3364,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
3365,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
3366,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
3367,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
3368,Forest,Forest,Shrubland,Water,Non_Wetland,NULL
3369,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
3370,Forest,Forest,Shrubland,Water,Non_Wetland,Cropland
3371,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
3372,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland
3373,Forest,Forest,Shrubland,Water,Non_Wetland,Water
3374,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
3375,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
3376,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
3377,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
3378,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
3379,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
3380,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
3381,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL
3382,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
3383,Forest,Forest,Grassland,Water,Non_Wetland,NULL
3384,Forest,Forest,Grassland,Water,Non_Wetland,Wetland
3385,Forest,Forest,Grassland,Water,Non_Wetland,Forest
3386,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
3387,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
3388,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
3389,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
3390,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
3391,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
3392,Forest,Forest,Cropland,NULL,Non_Wetland,Water
3393,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
3394,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
3395,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
3396,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland
3397,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
3398,Forest,Forest,Cropland,Water,Non_Wetland,NULL
3399,Forest,Forest,Cropland,Water,Non_Wetland,Cropland
3400,Forest,Forest,Cropland,Water,Non_Wetland,Wetland
3401,Forest,Forest,Cropland,Water,Non_Wetland,Water
3402,Forest,Forest,Cropland,Water,Non_Wetland,Forest
3403,Forest,Forest,Wetland,NULL,Wetland,NULL
3404,Forest,Forest,Wetland,NULL,Wetland,Grassland
3405,Forest,Forest,Wetland,NULL,Wetland,Cropland
3406,Forest,Forest,Wetland,NULL,Wetland,Wetland
3407,Forest,Forest,Wetland,NULL,Wetland,Bareland
3408,Forest,Forest,Wetland,NULL,Wetland,Built-up
3409,Forest,Forest,Wetland,NULL,Wetland,Forest
3410,Forest,Forest,Wetland,Non_Water,Wetland,NULL
3411,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
3412,Forest,Forest,Wetland,Non_Water,Wetland,Forest
3413,Forest,Forest,Wetland,Water,Wetland,NULL
3414,Forest,Forest,Wetland,Water,Wetland,Grassland
3415,Forest,Forest,Wetland,Water,Wetland,Cropland
3416,Forest,Forest,Wetland,Water,Wetland,Wetland
3417,Forest,Forest,Wetland,Water,Wetland,Bareland
3418,Forest,Forest,Wetland,Water,Wetland,Water
3419,Forest,Forest,Wetland,Water,Wetland,Forest
3420,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
3421,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
3422,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
3423,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
3424,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
3425,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
3426,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
3427,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
3428,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
3429,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up
3430,Forest,Forest,Bareland,NULL,Non_Wetland,Water
3431,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
3432,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL
3433,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland
3434,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
3435,Forest,Forest,Bareland,Water,Non_Wetland,NULL
3436,Forest,Forest,Bareland,Water,Non_Wetland,Cropland
3437,Forest,Forest,Bareland,Water,Non_Wetland,Wetland
3438,Forest,Forest,Bareland,Water,Non_Wetland,Bareland
3439,Forest,Forest,Bareland,Water,Non_Wetland,Water
3440,Forest,Forest,Bareland,Water,Non_Wetland,Forest
3441,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
3442,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
3443,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
3444,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
3445,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
3446,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
3447,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL
