Value,AFRICA_2024_DynamicWorld_2024_36PXV_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PXV_M_R,AFRICA_2024_GLC_FCS30D_2022_36PXV_M_R,AFRICA_2024_GSW_Yearly_2021_36PXV_M_R,AFRICA_2024_GWL_FCS30D_2022_36PXV_M_R,AFRICA_2024_WorldCover_2021_36PXV_M_R
3101,Forest,NULL,Forest,NULL,Non_Wetland,Forest
3102,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
3103,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
3104,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland
3105,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
3106,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
3107,Forest,NULL,Forest,Water,Non_Wetland,NULL
3108,Forest,NULL,Forest,Water,Non_Wetland,Grassland
3109,Forest,NULL,Forest,Water,Non_Wetland,Cropland
3110,Forest,NULL,Forest,Water,Non_Wetland,Wetland
3111,Forest,NULL,Forest,Water,Non_Wetland,Forest
3112,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
3113,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
3114,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
3115,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
3116,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
3117,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL
3118,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland
3119,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland
3120,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland
3121,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest
3122,Forest,Cropland,NULL,Water,Non_Wetland,NULL
3123,Forest,Cropland,NULL,Water,Non_Wetland,Grassland
3124,Forest,Cropland,NULL,Water,Non_Wetland,Cropland
3125,Forest,Cropland,NULL,Water,Non_Wetland,Wetland
3126,Forest,Cropland,NULL,Water,Non_Wetland,Forest
3127,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
3128,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
3129,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
3130,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
3131,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water
3132,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
3133,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
3134,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
3135,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
3136,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
3137,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
3138,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL
3139,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland
3140,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland
3141,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland
3142,Forest,Cropland,Shrubland,Water,Non_Wetland,Bareland
3143,Forest,Cropland,Shrubland,Water,Non_Wetland,Water
3144,Forest,Cropland,Shrubland,Water,Non_Wetland,Forest
3145,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
3146,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
3147,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
3148,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
3149,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
3150,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
3151,Forest,Cropland,Grassland,NULL,Non_Wetland,Water
3152,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
3153,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
3154,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
3155,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest
3156,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland
3157,Forest,Cropland,Grassland,Water,Non_Wetland,Cropland
3158,Forest,Cropland,Grassland,Water,Non_Wetland,Wetland
3159,Forest,Cropland,Grassland,Water,Non_Wetland,Water
3160,Forest,Cropland,Grassland,Water,Non_Wetland,Forest
3161,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
3162,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
3163,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
3164,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
3165,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
3166,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
3167,Forest,Cropland,Cropland,NULL,Non_Wetland,Water
3168,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
3169,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL
3170,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
3171,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
3172,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
3173,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
3174,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water
3175,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
3176,Forest,Cropland,Cropland,Water,Non_Wetland,NULL
3177,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland
3178,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
3179,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland
3180,Forest,Cropland,Cropland,Water,Non_Wetland,Bareland
3181,Forest,Cropland,Cropland,Water,Non_Wetland,Water
3182,Forest,Cropland,Cropland,Water,Non_Wetland,Forest
3183,Forest,Cropland,Wetland,NULL,Wetland,NULL
3184,Forest,Cropland,Wetland,NULL,Wetland,Grassland
3185,Forest,Cropland,Wetland,NULL,Wetland,Cropland
3186,Forest,Cropland,Wetland,NULL,Wetland,Wetland
3187,Forest,Cropland,Wetland,NULL,Wetland,Forest
3188,Forest,Cropland,Wetland,Non_Water,Wetland,NULL
3189,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland
3190,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland
3191,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland
3192,Forest,Cropland,Wetland,Non_Water,Wetland,Water
3193,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
3194,Forest,Cropland,Wetland,Water,Wetland,Grassland
3195,Forest,Cropland,Wetland,Water,Wetland,Cropland
3196,Forest,Cropland,Wetland,Water,Wetland,Wetland
3197,Forest,Cropland,Wetland,Water,Wetland,Water
3198,Forest,Cropland,Wetland,Water,Wetland,Forest
3199,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
3200,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
3201,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
3202,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
3203,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL
3204,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
3205,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
3206,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest
3207,Forest,Cropland,Bareland,Water,Non_Wetland,Grassland
3208,Forest,Cropland,Bareland,Water,Non_Wetland,Cropland
3209,Forest,Cropland,Bareland,Water,Non_Wetland,Bareland
3210,Forest,Cropland,Bareland,Water,Non_Wetland,Water
3211,Forest,Cropland,Bareland,Water,Non_Wetland,Forest
3212,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
3213,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
3214,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
3215,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
3216,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL
3217,Forest,Cropland,Water,NULL,Water,Cropland
3218,Forest,Cropland,Water,NULL,Water,Forest
3219,Forest,Cropland,Water,Non_Water,Water,Grassland
3220,Forest,Cropland,Water,Non_Water,Water,Cropland
3221,Forest,Cropland,Water,Non_Water,Water,Forest
3222,Forest,Cropland,Water,Water,Water,Grassland
3223,Forest,Cropland,Water,Water,Water,Cropland
3224,Forest,Cropland,Water,Water,Water,Wetland
3225,Forest,Cropland,Water,Water,Water,Bareland
3226,Forest,Cropland,Water,Water,Water,Water
3227,Forest,Cropland,Water,Water,Water,Forest
3228,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
3229,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
3230,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
3231,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
3232,Forest,Cropland,Forest,NULL,Non_Wetland,Water
3233,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
3234,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL
3235,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
3236,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
3237,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
3238,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
3239,Forest,Cropland,Forest,Water,Non_Wetland,Grassland
3240,Forest,Cropland,Forest,Water,Non_Wetland,Cropland
3241,Forest,Cropland,Forest,Water,Non_Wetland,Wetland
3242,Forest,Cropland,Forest,Water,Non_Wetland,Water
3243,Forest,Cropland,Forest,Water,Non_Wetland,Forest
3244,Forest,Wetland,NULL,NULL,Non_Wetland,NULL
3245,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland
3246,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
3247,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL
3248,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland
3249,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland
3250,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest
3251,Forest,Wetland,NULL,Water,Non_Wetland,Cropland
3252,Forest,Wetland,NULL,Water,Non_Wetland,Wetland
3253,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
3254,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
3255,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland
3256,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
3257,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
3258,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
3259,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
3260,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
3261,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
3262,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
3263,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL
3264,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
3265,Forest,Wetland,Shrubland,Water,Non_Wetland,Cropland
3266,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
3267,Forest,Wetland,Shrubland,Water,Non_Wetland,Water
3268,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest
3269,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
3270,Forest,Wetland,Grassland,NULL,Non_Wetland,Cropland
3271,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
3272,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest
3273,Forest,Wetland,Grassland,Water,Non_Wetland,Cropland
3274,Forest,Wetland,Grassland,Water,Non_Wetland,Water
3275,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL
3276,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
3277,Forest,Wetland,Cropland,NULL,Non_Wetland,Cropland
3278,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland
3279,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
3280,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL
3281,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
3282,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
3283,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
3284,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
3285,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland
3286,Forest,Wetland,Cropland,Water,Non_Wetland,Cropland
3287,Forest,Wetland,Cropland,Water,Non_Wetland,Wetland
3288,Forest,Wetland,Cropland,Water,Non_Wetland,Forest
3289,Forest,Wetland,Wetland,NULL,Wetland,NULL
3290,Forest,Wetland,Wetland,NULL,Wetland,Grassland
3291,Forest,Wetland,Wetland,NULL,Wetland,Cropland
3292,Forest,Wetland,Wetland,NULL,Wetland,Wetland
3293,Forest,Wetland,Wetland,NULL,Wetland,Forest
3294,Forest,Wetland,Wetland,Non_Water,Wetland,NULL
3295,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland
3296,Forest,Wetland,Wetland,Non_Water,Wetland,Cropland
3297,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
3298,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
3299,Forest,Wetland,Wetland,Water,Wetland,Grassland
3300,Forest,Wetland,Wetland,Water,Wetland,Wetland
3301,Forest,Wetland,Wetland,Water,Wetland,Water
3302,Forest,Wetland,Wetland,Water,Wetland,Forest
3303,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
3304,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
3305,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland
3306,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Forest
3307,Forest,Wetland,Water,Non_Water,Water,Forest
3308,Forest,Wetland,Water,Water,Water,Wetland
3309,Forest,Wetland,Water,Water,Water,Forest
3310,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
3311,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
3312,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
3313,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
3314,Forest,Wetland,Forest,NULL,Non_Wetland,Water
3315,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
3316,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL
3317,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
3318,Forest,Wetland,Forest,Non_Water,Non_Wetland,Cropland
3319,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
3320,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
3321,Forest,Wetland,Forest,Water,Non_Wetland,Grassland
3322,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
3323,Forest,Wetland,Forest,Water,Non_Wetland,Water
3324,Forest,Wetland,Forest,Water,Non_Wetland,Forest
3325,Forest,Bareland,Grassland,Water,Non_Wetland,Wetland
3326,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
3327,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland
3328,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
3329,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
3330,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
3331,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
3332,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
3333,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
3334,Forest,Built-up,Shrubland,Water,Non_Wetland,Wetland
3335,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
3336,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
3337,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
3338,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
3339,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
3340,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
3341,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
3342,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
3343,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest
3344,Forest,Built-up,Cropland,Water,Non_Wetland,Grassland
3345,Forest,Built-up,Cropland,Water,Non_Wetland,Cropland
3346,Forest,Built-up,Wetland,NULL,Wetland,Grassland
3347,Forest,Built-up,Wetland,NULL,Wetland,Forest
3348,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
3349,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
3350,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
3351,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
3352,Forest,Water,NULL,NULL,Non_Wetland,Forest
3353,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
3354,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
3355,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
3356,Forest,Water,Shrubland,NULL,Non_Wetland,Water
3357,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
3358,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL
3359,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
3360,Forest,Water,Shrubland,Non_Water,Non_Wetland,Cropland
3361,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland
3362,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
3363,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
3364,Forest,Water,Shrubland,Water,Non_Wetland,Water
3365,Forest,Water,Shrubland,Water,Non_Wetland,Forest
3366,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
3367,Forest,Water,Grassland,NULL,Non_Wetland,Cropland
3368,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
3369,Forest,Water,Grassland,NULL,Non_Wetland,Water
3370,Forest,Water,Grassland,NULL,Non_Wetland,Forest
3371,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland
3372,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
3373,Forest,Water,Grassland,Water,Non_Wetland,Grassland
3374,Forest,Water,Grassland,Water,Non_Wetland,Forest
3375,Forest,Water,Cropland,NULL,Non_Wetland,NULL
3376,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
3377,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
3378,Forest,Water,Cropland,NULL,Non_Wetland,Forest
3379,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland
3380,Forest,Water,Cropland,Non_Water,Non_Wetland,Cropland
3381,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland
3382,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
3383,Forest,Water,Cropland,Water,Non_Wetland,Grassland
3384,Forest,Water,Cropland,Water,Non_Wetland,Cropland
3385,Forest,Water,Cropland,Water,Non_Wetland,Wetland
3386,Forest,Water,Cropland,Water,Non_Wetland,Forest
3387,Forest,Water,Wetland,NULL,Wetland,Grassland
3388,Forest,Water,Wetland,NULL,Wetland,Water
3389,Forest,Water,Wetland,NULL,Wetland,Forest
3390,Forest,Water,Wetland,Non_Water,Wetland,Grassland
3391,Forest,Water,Wetland,Non_Water,Wetland,Cropland
3392,Forest,Water,Wetland,Non_Water,Wetland,Forest
3393,Forest,Water,Wetland,Water,Wetland,Forest
3394,Forest,Water,Water,NULL,Water,Grassland
3395,Forest,Water,Water,NULL,Water,Forest
3396,Forest,Water,Water,Non_Water,Water,Forest
3397,Forest,Water,Water,Water,Water,Grassland
3398,Forest,Water,Water,Water,Water,Forest
3399,Forest,Water,Forest,NULL,Non_Wetland,NULL
3400,Forest,Water,Forest,NULL,Non_Wetland,Grassland
3401,Forest,Water,Forest,NULL,Non_Wetland,Cropland
3402,Forest,Water,Forest,NULL,Non_Wetland,Forest
3403,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland
3404,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
3405,Forest,Water,Forest,Water,Non_Wetland,Grassland
3406,Forest,Water,Forest,Water,Non_Wetland,Forest
3407,Forest,Forest,NULL,NULL,Non_Wetland,NULL
3408,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
3409,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
3410,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
3411,Forest,Forest,NULL,NULL,Non_Wetland,Forest
3412,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL
3413,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland
3414,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland
3415,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
3416,Forest,Forest,NULL,Water,Non_Wetland,NULL
3417,Forest,Forest,NULL,Water,Non_Wetland,Grassland
3418,Forest,Forest,NULL,Water,Non_Wetland,Cropland
3419,Forest,Forest,NULL,Water,Non_Wetland,Wetland
3420,Forest,Forest,NULL,Water,Non_Wetland,Forest
3421,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
3422,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
3423,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
3424,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
3425,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
3426,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
3427,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
3428,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
3429,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
3430,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
3431,Forest,Forest,Shrubland,Water,Non_Wetland,NULL
3432,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
3433,Forest,Forest,Shrubland,Water,Non_Wetland,Cropland
3434,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
3435,Forest,Forest,Shrubland,Water,Non_Wetland,Water
3436,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
3437,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
3438,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
3439,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
3440,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
3441,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
3442,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
3443,Forest,Forest,Grassland,Non_Water,Non_Wetland,Cropland
3444,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland
3445,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
3446,Forest,Forest,Grassland,Water,Non_Wetland,Grassland
3447,Forest,Forest,Grassland,Water,Non_Wetland,Water
3448,Forest,Forest,Grassland,Water,Non_Wetland,Forest
3449,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
3450,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
3451,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
3452,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
3453,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
3454,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
3455,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
3456,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
3457,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland
3458,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water
3459,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
3460,Forest,Forest,Cropland,Water,Non_Wetland,NULL
3461,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
3462,Forest,Forest,Cropland,Water,Non_Wetland,Cropland
3463,Forest,Forest,Cropland,Water,Non_Wetland,Wetland
3464,Forest,Forest,Cropland,Water,Non_Wetland,Water
3465,Forest,Forest,Cropland,Water,Non_Wetland,Forest
3466,Forest,Forest,Wetland,NULL,Wetland,NULL
3467,Forest,Forest,Wetland,NULL,Wetland,Grassland
3468,Forest,Forest,Wetland,NULL,Wetland,Cropland
3469,Forest,Forest,Wetland,NULL,Wetland,Wetland
3470,Forest,Forest,Wetland,NULL,Wetland,Forest
3471,Forest,Forest,Wetland,Non_Water,Wetland,NULL
3472,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
3473,Forest,Forest,Wetland,Non_Water,Wetland,Cropland
3474,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
3475,Forest,Forest,Wetland,Non_Water,Wetland,Forest
3476,Forest,Forest,Wetland,Water,Wetland,NULL
3477,Forest,Forest,Wetland,Water,Wetland,Grassland
3478,Forest,Forest,Wetland,Water,Wetland,Cropland
3479,Forest,Forest,Wetland,Water,Wetland,Wetland
3480,Forest,Forest,Wetland,Water,Wetland,Water
3481,Forest,Forest,Wetland,Water,Wetland,Forest
3482,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
3483,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
3484,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
3485,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
3486,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
3487,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
3488,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
3489,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
3490,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
3491,Forest,Forest,Water,NULL,Water,Forest
3492,Forest,Forest,Water,Non_Water,Water,Forest
3493,Forest,Forest,Forest,NULL,Non_Wetland,NULL
3494,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
3495,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
3496,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
3497,Forest,Forest,Forest,NULL,Non_Wetland,Water
3498,Forest,Forest,Forest,NULL,Non_Wetland,Forest
3499,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
3500,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
3501,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
3502,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
3503,Forest,Forest,Forest,Non_Water,Non_Wetland,Water
