Value,AFRICA_2024_DynamicWorld_2024_37PCP_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PCP_M_R,AFRICA_2024_GLC_FCS30D_2022_37PCP_M_R,AFRICA_2024_GSW_Yearly_2021_37PCP_M_R,AFRICA_2024_GWL_FCS30D_2022_37PCP_M_R,AFRICA_2024_WorldCover_2021_37PCP_M_R
2975,Forest,Built-up,Wetland,NULL,Wetland,NULL
2976,Forest,Built-up,Wetland,NULL,Wetland,Grassland
2977,Forest,Built-up,Wetland,NULL,Wetland,Cropland
2978,Forest,Built-up,Wetland,NULL,Wetland,Wetland
2979,Forest,Built-up,Wetland,NULL,Wetland,Built-up
2980,Forest,Built-up,Wetland,NULL,Wetland,Forest
2981,Forest,Built-up,Wetland,Non_Water,Wetland,NULL
2982,Forest,Built-up,Wetland,Non_Water,Wetland,Forest
2983,Forest,Built-up,Wetland,Water,Wetland,Cropland
2984,Forest,Built-up,Wetland,Water,Wetland,Forest
2985,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2986,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2987,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2988,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2989,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL
2990,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
2991,Forest,Built-up,Bareland,NULL,Non_Wetland,Cropland
2992,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland
2993,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland
2994,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up
2995,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
2996,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
2997,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2998,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
2999,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland
3000,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
3001,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
3002,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Forest
3003,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
3004,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
3005,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
3006,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland
3007,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
3008,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
3009,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
3010,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL
3011,Forest,Built-up,Forest,Non_Water,Non_Wetland,Cropland
3012,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest
3013,Forest,Built-up,Forest,Water,Non_Wetland,Cropland
3014,Forest,Built-up,Forest,Water,Non_Wetland,Forest
3015,Forest,Water,NULL,NULL,Non_Wetland,Cropland
3016,Forest,Water,NULL,NULL,Non_Wetland,Bareland
3017,Forest,Water,NULL,NULL,Non_Wetland,Forest
3018,Forest,Water,NULL,Non_Water,Non_Wetland,Forest
3019,Forest,Water,NULL,Water,Non_Wetland,Grassland
3020,Forest,Water,NULL,Water,Non_Wetland,Forest
3021,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
3022,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
3023,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
3024,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
3025,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
3026,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland
3027,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
3028,Forest,Water,Shrubland,Water,Non_Wetland,Wetland
3029,Forest,Water,Shrubland,Water,Non_Wetland,Forest
3030,Forest,Water,Grassland,NULL,Non_Wetland,Wetland
3031,Forest,Water,Grassland,NULL,Non_Wetland,Forest
3032,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL
3033,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland
3034,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
3035,Forest,Water,Grassland,Water,Non_Wetland,Forest
3036,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
3037,Forest,Water,Cropland,NULL,Non_Wetland,Forest
3038,Forest,Water,Cropland,Non_Water,Non_Wetland,Cropland
3039,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
3040,Forest,Water,Cropland,Water,Non_Wetland,Cropland
3041,Forest,Water,Cropland,Water,Non_Wetland,Forest
3042,Forest,Water,Wetland,NULL,Wetland,NULL
3043,Forest,Water,Wetland,NULL,Wetland,Grassland
3044,Forest,Water,Wetland,NULL,Wetland,Cropland
3045,Forest,Water,Wetland,NULL,Wetland,Wetland
3046,Forest,Water,Wetland,NULL,Wetland,Water
3047,Forest,Water,Wetland,NULL,Wetland,Forest
3048,Forest,Water,Wetland,Non_Water,Wetland,NULL
3049,Forest,Water,Wetland,Non_Water,Wetland,Wetland
3050,Forest,Water,Wetland,Non_Water,Wetland,Water
3051,Forest,Water,Wetland,Non_Water,Wetland,Forest
3052,Forest,Water,Wetland,Water,Wetland,Cropland
3053,Forest,Water,Wetland,Water,Wetland,Wetland
3054,Forest,Water,Wetland,Water,Wetland,Water
3055,Forest,Water,Wetland,Water,Wetland,Forest
3056,Forest,Water,Bareland,NULL,Non_Wetland,Cropland
3057,Forest,Water,Bareland,NULL,Non_Wetland,Wetland
3058,Forest,Water,Bareland,NULL,Non_Wetland,Forest
3059,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland
3060,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
3061,Forest,Water,Bareland,Water,Non_Wetland,Forest
3062,Forest,Water,Built-up,NULL,Non_Wetland,Forest
3063,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest
3064,Forest,Water,Water,NULL,Water,Wetland
3065,Forest,Water,Water,NULL,Water,Forest
3066,Forest,Water,Water,Non_Water,Water,NULL
3067,Forest,Water,Water,Non_Water,Water,Forest
3068,Forest,Water,Water,Water,Water,Wetland
3069,Forest,Water,Water,Water,Water,Water
3070,Forest,Water,Water,Water,Water,Forest
3071,Forest,Water,Forest,NULL,Non_Wetland,NULL
3072,Forest,Water,Forest,NULL,Non_Wetland,Grassland
3073,Forest,Water,Forest,NULL,Non_Wetland,Cropland
3074,Forest,Water,Forest,NULL,Non_Wetland,Wetland
3075,Forest,Water,Forest,NULL,Non_Wetland,Bareland
3076,Forest,Water,Forest,NULL,Non_Wetland,Forest
3077,Forest,Water,Forest,Non_Water,Non_Wetland,Cropland
3078,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland
3079,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
3080,Forest,Water,Forest,Water,Non_Wetland,Cropland
3081,Forest,Water,Forest,Water,Non_Wetland,Wetland
3082,Forest,Water,Forest,Water,Non_Wetland,Forest
3083,Forest,Forest,NULL,NULL,Non_Wetland,NULL
3084,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
3085,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
3086,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
3087,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
3088,Forest,Forest,NULL,NULL,Non_Wetland,Built-up
3089,Forest,Forest,NULL,NULL,Non_Wetland,Forest
3090,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL
3091,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland
3092,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland
3093,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
3094,Forest,Forest,NULL,Water,Non_Wetland,Forest
3095,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
3096,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
3097,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
3098,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
3099,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
3100,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
3101,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
3102,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
3103,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
3104,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
3105,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
3106,Forest,Forest,Shrubland,Water,Non_Wetland,NULL
3107,Forest,Forest,Shrubland,Water,Non_Wetland,Cropland
3108,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
3109,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
3110,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
3111,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
3112,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
3113,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
3114,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
3115,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
3116,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
3117,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL
3118,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland
3119,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
3120,Forest,Forest,Grassland,Water,Non_Wetland,Cropland
3121,Forest,Forest,Grassland,Water,Non_Wetland,Wetland
3122,Forest,Forest,Grassland,Water,Non_Wetland,Forest
3123,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
3124,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
3125,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
3126,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
3127,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
3128,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
3129,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
3130,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
3131,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
3132,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland
3133,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
3134,Forest,Forest,Cropland,Water,Non_Wetland,Cropland
3135,Forest,Forest,Cropland,Water,Non_Wetland,Wetland
3136,Forest,Forest,Cropland,Water,Non_Wetland,Forest
3137,Forest,Forest,Wetland,NULL,Wetland,NULL
3138,Forest,Forest,Wetland,NULL,Wetland,Grassland
3139,Forest,Forest,Wetland,NULL,Wetland,Cropland
3140,Forest,Forest,Wetland,NULL,Wetland,Wetland
3141,Forest,Forest,Wetland,NULL,Wetland,Forest
3142,Forest,Forest,Wetland,Non_Water,Wetland,NULL
3143,Forest,Forest,Wetland,Non_Water,Wetland,Cropland
3144,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
3145,Forest,Forest,Wetland,Non_Water,Wetland,Forest
3146,Forest,Forest,Wetland,Water,Wetland,NULL
3147,Forest,Forest,Wetland,Water,Wetland,Grassland
3148,Forest,Forest,Wetland,Water,Wetland,Cropland
3149,Forest,Forest,Wetland,Water,Wetland,Wetland
3150,Forest,Forest,Wetland,Water,Wetland,Water
3151,Forest,Forest,Wetland,Water,Wetland,Forest
3152,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
3153,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
3154,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
3155,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
3156,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
3157,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
3158,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
3159,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
3160,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up
3161,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
3162,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
3163,Forest,Forest,Bareland,Water,Non_Wetland,Forest
3164,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
3165,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
3166,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
3167,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
3168,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
3169,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
3170,Forest,Forest,Water,NULL,Water,Grassland
3171,Forest,Forest,Water,NULL,Water,Wetland
3172,Forest,Forest,Water,NULL,Water,Forest
3173,Forest,Forest,Water,Non_Water,Water,Wetland
3174,Forest,Forest,Water,Non_Water,Water,Forest
3175,Forest,Forest,Water,Water,Water,NULL
3176,Forest,Forest,Water,Water,Water,Grassland
3177,Forest,Forest,Water,Water,Water,Wetland
3178,Forest,Forest,Water,Water,Water,Water
3179,Forest,Forest,Water,Water,Water,Forest
3180,Forest,Forest,Forest,NULL,Non_Wetland,NULL
3181,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
3182,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
3183,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
3184,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
3185,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
3186,Forest,Forest,Forest,NULL,Non_Wetland,Forest
3187,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
3188,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
3189,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
3190,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
3191,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
3192,Forest,Forest,Forest,Water,Non_Wetland,Grassland
3193,Forest,Forest,Forest,Water,Non_Wetland,Cropland
3194,Forest,Forest,Forest,Water,Non_Wetland,Wetland
3195,Forest,Forest,Forest,Water,Non_Wetland,Forest
