Value,AFRICA_2024_DynamicWorld_2024_36PVA_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PVA_M_R,AFRICA_2024_GLC_FCS30D_2022_36PVA_M_R,AFRICA_2024_GSW_Yearly_2021_36PVA_M_R,AFRICA_2024_GWL_FCS30D_2022_36PVA_M_R,AFRICA_2024_WorldCover_2021_36PVA_M_R
2918,Forest,Forest,Shrubland,Water,Non_Wetland,Cropland
2919,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
2920,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
2921,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2922,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2923,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2924,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
2925,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2926,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL
2927,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2928,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland
2929,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2930,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2931,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
2932,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
2933,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2934,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2935,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
2936,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland
2937,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2938,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
2939,Forest,Forest,Cropland,Water,Non_Wetland,Cropland
2940,Forest,Forest,Cropland,Water,Non_Wetland,Wetland
2941,Forest,Forest,Cropland,Water,Non_Wetland,Forest
2942,Forest,Forest,Wetland,NULL,Wetland,NULL
2943,Forest,Forest,Wetland,NULL,Wetland,Grassland
2944,Forest,Forest,Wetland,NULL,Wetland,Cropland
2945,Forest,Forest,Wetland,NULL,Wetland,Wetland
2946,Forest,Forest,Wetland,NULL,Wetland,Forest
2947,Forest,Forest,Wetland,Non_Water,Wetland,NULL
2948,Forest,Forest,Wetland,Non_Water,Wetland,Cropland
2949,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
2950,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2951,Forest,Forest,Wetland,Water,Wetland,Wetland
2952,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
2953,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2954,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
2955,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
2956,Forest,Forest,Water,Water,Water,Wetland
2957,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2958,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2959,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2960,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
2961,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2962,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
2963,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
2964,Forest,Forest,Forest,Water,Non_Wetland,Cropland
2965,Forest,Forest,Forest,Water,Non_Wetland,Wetland
2966,Forest,Forest,Forest,Water,Non_Wetland,Forest
