Value,AFRICA_2024_DynamicWorld_2024_37PGN_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PGN_M_R,AFRICA_2024_GLC_FCS30D_2022_37PGN_M_R,AFRICA_2024_GSW_Yearly_2021_37PGN_M_R,AFRICA_2024_GWL_FCS30D_2022_37PGN_M_R,AFRICA_2024_WorldCover_2021_37PGN_M_R
3029,Forest,NULL,Built-up,Water,Non_Wetland,Grassland
3030,Forest,NULL,Built-up,Water,Non_Wetland,Cropland
3031,Forest,NULL,Built-up,Water,Non_Wetland,Wetland
3032,Forest,NULL,Water,NULL,Water,Wetland
3033,Forest,NULL,Water,Non_Water,Water,Wetland
3034,Forest,NULL,Water,Non_Water,Water,Bareland
3035,Forest,NULL,Water,Water,Water,Wetland
3036,Forest,NULL,Water,Water,Water,Water
3037,Forest,NULL,Forest,NULL,Non_Wetland,NULL
3038,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
3039,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
3040,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
3041,Forest,NULL,Forest,NULL,Non_Wetland,Forest
3042,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
3043,Forest,NULL,Forest,Water,Non_Wetland,Wetland
3044,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
3045,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
3046,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
3047,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
3048,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
3049,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL
3050,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland
3051,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland
3052,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland
3053,Forest,Cropland,NULL,Non_Water,Non_Wetland,Bareland
3054,Forest,Cropland,NULL,Water,Non_Wetland,Wetland
3055,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
3056,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
3057,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
3058,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
3059,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
3060,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
3061,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
3062,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
3063,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
3064,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
3065,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
3066,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
3067,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL
3068,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland
3069,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
3070,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
3071,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
3072,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
3073,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
3074,Forest,Cropland,Grassland,NULL,Non_Wetland,Water
3075,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
3076,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL
3077,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
3078,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
3079,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
3080,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
3081,Forest,Cropland,Grassland,Water,Non_Wetland,NULL
3082,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland
3083,Forest,Cropland,Grassland,Water,Non_Wetland,Cropland
3084,Forest,Cropland,Grassland,Water,Non_Wetland,Wetland
3085,Forest,Cropland,Grassland,Water,Non_Wetland,Bareland
3086,Forest,Cropland,Grassland,Water,Non_Wetland,Water
3087,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
3088,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
3089,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
3090,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
3091,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
3092,Forest,Cropland,Cropland,NULL,Non_Wetland,Water
3093,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
3094,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL
3095,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
3096,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
3097,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
3098,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
3099,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
3100,Forest,Cropland,Cropland,Water,Non_Wetland,NULL
3101,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
3102,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland
3103,Forest,Cropland,Cropland,Water,Non_Wetland,Bareland
3104,Forest,Cropland,Wetland,NULL,Wetland,NULL
3105,Forest,Cropland,Wetland,NULL,Wetland,Grassland
3106,Forest,Cropland,Wetland,NULL,Wetland,Cropland
3107,Forest,Cropland,Wetland,NULL,Wetland,Wetland
3108,Forest,Cropland,Wetland,NULL,Wetland,Forest
3109,Forest,Cropland,Wetland,Non_Water,Wetland,NULL
3110,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland
3111,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland
3112,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland
3113,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
3114,Forest,Cropland,Wetland,Water,Wetland,NULL
3115,Forest,Cropland,Wetland,Water,Wetland,Wetland
3116,Forest,Cropland,Wetland,Water,Wetland,Bareland
3117,Forest,Cropland,Wetland,Water,Wetland,Water
3118,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
3119,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
3120,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
3121,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
3122,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
3123,Forest,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL
3124,Forest,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
3125,Forest,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,Cropland
3126,Forest,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
3127,Forest,Cropland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
3128,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
3129,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
3130,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
3131,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland
3132,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
3133,Forest,Cropland,Bareland,NULL,Non_Wetland,Water
3134,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
3135,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL
3136,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
3137,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
3138,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
3139,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
3140,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest
3141,Forest,Cropland,Bareland,Water,Non_Wetland,NULL
3142,Forest,Cropland,Bareland,Water,Non_Wetland,Grassland
3143,Forest,Cropland,Bareland,Water,Non_Wetland,Cropland
3144,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland
3145,Forest,Cropland,Bareland,Water,Non_Wetland,Bareland
3146,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
3147,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
3148,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
3149,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland
3150,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland
3151,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL
3152,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Grassland
3153,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
3154,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Wetland
3155,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Bareland
3156,Forest,Cropland,Built-up,Water,Non_Wetland,Cropland
3157,Forest,Cropland,Built-up,Water,Non_Wetland,Wetland
3158,Forest,Cropland,Water,NULL,Water,Wetland
3159,Forest,Cropland,Water,Non_Water,Water,Wetland
3160,Forest,Cropland,Water,Water,Water,Wetland
3161,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
3162,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
3163,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
3164,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
3165,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
3166,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL
3167,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
3168,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
3169,Forest,Cropland,Forest,Water,Non_Wetland,Wetland
3170,Forest,Wetland,NULL,NULL,Non_Wetland,NULL
3171,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland
3172,Forest,Wetland,NULL,NULL,Non_Wetland,Cropland
3173,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland
3174,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
3175,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL
3176,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland
3177,Forest,Wetland,NULL,Water,Non_Wetland,NULL
3178,Forest,Wetland,NULL,Water,Non_Wetland,Wetland
3179,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
3180,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
3181,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland
3182,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
3183,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland
3184,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
3185,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
3186,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
3187,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
3188,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL
3189,Forest,Wetland,Shrubland,Water,Non_Wetland,Cropland
3190,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
3191,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL
3192,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
3193,Forest,Wetland,Grassland,NULL,Non_Wetland,Cropland
3194,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
3195,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland
3196,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
3197,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL
3198,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
3199,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Cropland
3200,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
3201,Forest,Wetland,Grassland,Water,Non_Wetland,NULL
3202,Forest,Wetland,Grassland,Water,Non_Wetland,Cropland
3203,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland
3204,Forest,Wetland,Grassland,Water,Non_Wetland,Bareland
3205,Forest,Wetland,Grassland,Water,Non_Wetland,Forest
3206,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL
3207,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
3208,Forest,Wetland,Cropland,NULL,Non_Wetland,Cropland
3209,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland
3210,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland
3211,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
3212,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL
3213,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
3214,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
3215,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
3216,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
3217,Forest,Wetland,Cropland,Water,Non_Wetland,NULL
3218,Forest,Wetland,Cropland,Water,Non_Wetland,Cropland
3219,Forest,Wetland,Cropland,Water,Non_Wetland,Wetland
3220,Forest,Wetland,Cropland,Water,Non_Wetland,Bareland
3221,Forest,Wetland,Cropland,Water,Non_Wetland,Water
3222,Forest,Wetland,Wetland,NULL,Wetland,NULL
3223,Forest,Wetland,Wetland,NULL,Wetland,Grassland
3224,Forest,Wetland,Wetland,NULL,Wetland,Cropland
3225,Forest,Wetland,Wetland,NULL,Wetland,Wetland
3226,Forest,Wetland,Wetland,NULL,Wetland,Forest
3227,Forest,Wetland,Wetland,Non_Water,Wetland,NULL
3228,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
3229,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
3230,Forest,Wetland,Wetland,Water,Wetland,NULL
3231,Forest,Wetland,Wetland,Water,Wetland,Wetland
3232,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
3233,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
3234,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
3235,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
3236,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL
3237,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland
3238,Forest,Wetland,Bareland,NULL,Non_Wetland,Cropland
3239,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
3240,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland
3241,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
3242,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL
3243,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
3244,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Cropland
3245,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
3246,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
3247,Forest,Wetland,Bareland,Water,Non_Wetland,NULL
3248,Forest,Wetland,Bareland,Water,Non_Wetland,Cropland
3249,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland
3250,Forest,Wetland,Bareland,Water,Non_Wetland,Bareland
3251,Forest,Wetland,Bareland,Water,Non_Wetland,Water
3252,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL
3253,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland
3254,Forest,Wetland,Built-up,NULL,Non_Wetland,Cropland
3255,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland
3256,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland
3257,Forest,Wetland,Built-up,NULL,Non_Wetland,Forest
3258,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL
3259,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Grassland
3260,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Cropland
3261,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
3262,Forest,Wetland,Built-up,Water,Non_Wetland,Cropland
3263,Forest,Wetland,Built-up,Water,Non_Wetland,Wetland
3264,Forest,Wetland,Water,NULL,Water,Wetland
3265,Forest,Wetland,Water,Non_Water,Water,Wetland
3266,Forest,Wetland,Water,Water,Water,Wetland
3267,Forest,Wetland,Water,Water,Water,Water
3268,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
3269,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
3270,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
3271,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
3272,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL
3273,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
3274,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
3275,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL
3276,Forest,Bareland,Grassland,NULL,Non_Wetland,Cropland
3277,Forest,Bareland,Grassland,NULL,Non_Wetland,Wetland
3278,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland
3279,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL
3280,Forest,Bareland,Cropland,NULL,Non_Wetland,Cropland
3281,Forest,Bareland,Cropland,NULL,Non_Wetland,Wetland
3282,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland
3283,Forest,Bareland,Cropland,NULL,Non_Wetland,Forest
3284,Forest,Bareland,Bareland,NULL,Non_Wetland,Cropland
3285,Forest,Bareland,Built-up,NULL,Non_Wetland,Bareland
3286,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
3287,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
3288,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland
3289,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
3290,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
3291,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland
3292,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
3293,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
3294,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland
3295,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
3296,Forest,Built-up,Wetland,NULL,Wetland,Wetland
3297,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland
3298,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
3299,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
3300,Forest,Water,Grassland,NULL,Non_Wetland,NULL
3301,Forest,Water,Grassland,NULL,Non_Wetland,Cropland
3302,Forest,Water,Grassland,NULL,Non_Wetland,Wetland
3303,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL
3304,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland
3305,Forest,Water,Grassland,Water,Non_Wetland,Wetland
3306,Forest,Water,Cropland,NULL,Non_Wetland,NULL
3307,Forest,Water,Cropland,NULL,Non_Wetland,Wetland
3308,Forest,Water,Cropland,Water,Non_Wetland,Wetland
3309,Forest,Water,Wetland,NULL,Wetland,NULL
3310,Forest,Water,Wetland,NULL,Wetland,Cropland
3311,Forest,Water,Wetland,NULL,Wetland,Wetland
3312,Forest,Water,Wetland,NULL,Wetland,Water
3313,Forest,Water,Wetland,Non_Water,Wetland,NULL
3314,Forest,Water,Wetland,Non_Water,Wetland,Wetland
3315,Forest,Water,Wetland,Water,Wetland,Wetland
3316,Forest,Water,Wetland,Water,Wetland,Water
3317,Forest,Water,Bareland,NULL,Non_Wetland,Wetland
3318,Forest,Water,Bareland,Non_Water,Non_Wetland,Cropland
3319,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland
3320,Forest,Water,Bareland,Water,Non_Wetland,Wetland
3321,Forest,Water,Built-up,NULL,Non_Wetland,NULL
3322,Forest,Water,Built-up,NULL,Non_Wetland,Wetland
3323,Forest,Water,Built-up,Non_Water,Non_Wetland,Wetland
3324,Forest,Water,Water,NULL,Water,Wetland
3325,Forest,Water,Water,Water,Water,Wetland
3326,Forest,Water,Forest,NULL,Non_Wetland,Wetland
3327,Forest,Forest,NULL,NULL,Non_Wetland,NULL
3328,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
3329,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
3330,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
3331,Forest,Forest,NULL,NULL,Non_Wetland,Forest
3332,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL
3333,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland
3334,Forest,Forest,NULL,Water,Non_Wetland,NULL
3335,Forest,Forest,NULL,Water,Non_Wetland,Wetland
3336,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
3337,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
3338,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
3339,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
3340,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
3341,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
3342,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
3343,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
3344,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
3345,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
3346,Forest,Forest,Shrubland,Water,Non_Wetland,NULL
3347,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
3348,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
3349,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
3350,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
3351,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
3352,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
3353,Forest,Forest,Grassland,NULL,Non_Wetland,Water
3354,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
3355,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL
3356,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
3357,Forest,Forest,Grassland,Non_Water,Non_Wetland,Cropland
3358,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland
3359,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland
3360,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
3361,Forest,Forest,Grassland,Water,Non_Wetland,NULL
3362,Forest,Forest,Grassland,Water,Non_Wetland,Cropland
3363,Forest,Forest,Grassland,Water,Non_Wetland,Wetland
3364,Forest,Forest,Grassland,Water,Non_Wetland,Bareland
3365,Forest,Forest,Grassland,Water,Non_Wetland,Water
3366,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
3367,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
3368,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
3369,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
3370,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
3371,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
3372,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
3373,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
3374,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
3375,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland
3376,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland
3377,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
3378,Forest,Forest,Cropland,Water,Non_Wetland,NULL
3379,Forest,Forest,Cropland,Water,Non_Wetland,Cropland
3380,Forest,Forest,Cropland,Water,Non_Wetland,Wetland
3381,Forest,Forest,Wetland,NULL,Wetland,NULL
3382,Forest,Forest,Wetland,NULL,Wetland,Grassland
3383,Forest,Forest,Wetland,NULL,Wetland,Cropland
3384,Forest,Forest,Wetland,NULL,Wetland,Wetland
3385,Forest,Forest,Wetland,NULL,Wetland,Forest
3386,Forest,Forest,Wetland,Non_Water,Wetland,NULL
3387,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
3388,Forest,Forest,Wetland,Non_Water,Wetland,Cropland
3389,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
3390,Forest,Forest,Wetland,Non_Water,Wetland,Water
3391,Forest,Forest,Wetland,Non_Water,Wetland,Forest
3392,Forest,Forest,Wetland,Water,Wetland,NULL
3393,Forest,Forest,Wetland,Water,Wetland,Cropland
3394,Forest,Forest,Wetland,Water,Wetland,Wetland
3395,Forest,Forest,Wetland,Water,Wetland,Bareland
3396,Forest,Forest,Wetland,Water,Wetland,Water
3397,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
3398,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
3399,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
3400,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
3401,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
3402,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL
3403,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL
3404,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
3405,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
3406,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
3407,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
3408,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
3409,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
3410,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL
3411,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
3412,Forest,Forest,Bareland,Non_Water,Non_Wetland,Cropland
3413,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland
3414,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
3415,Forest,Forest,Bareland,Water,Non_Wetland,NULL
3416,Forest,Forest,Bareland,Water,Non_Wetland,Cropland
3417,Forest,Forest,Bareland,Water,Non_Wetland,Wetland
3418,Forest,Forest,Bareland,Water,Non_Wetland,Bareland
3419,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
3420,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
3421,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
3422,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland
3423,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
3424,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
3425,Forest,Forest,Built-up,Non_Water,Non_Wetland,Cropland
3426,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland
3427,Forest,Forest,Built-up,Water,Non_Wetland,Wetland
3428,Forest,Forest,Water,NULL,Water,Wetland
3429,Forest,Forest,Water,Non_Water,Water,NULL
3430,Forest,Forest,Water,Non_Water,Water,Cropland
