Value,AFRICA_2024_DynamicWorld_2024_36PYV_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PYV_M_R,AFRICA_2024_GLC_FCS30D_2022_36PYV_M_R,AFRICA_2024_GSW_Yearly_2021_36PYV_M_R,AFRICA_2024_GWL_FCS30D_2022_36PYV_M_R,AFRICA_2024_WorldCover_2021_36PYV_M_R
2970,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland
2971,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
2972,Forest,Water,Bareland,Water,Non_Wetland,Grassland
2973,Forest,Water,Bareland,Water,Non_Wetland,Cropland
2974,Forest,Water,Bareland,Water,Non_Wetland,Wetland
2975,Forest,Water,Bareland,Water,Non_Wetland,Forest
2976,Forest,Water,Built-up,NULL,Non_Wetland,Grassland
2977,Forest,Water,Built-up,Water,Non_Wetland,Forest
2978,Forest,Water,Water,NULL,Water,Grassland
2979,Forest,Water,Water,NULL,Water,Forest
2980,Forest,Water,Water,Non_Water,Water,Forest
2981,Forest,Water,Water,Water,Water,Cropland
2982,Forest,Water,Water,Water,Water,Forest
2983,Forest,Water,Forest,NULL,Non_Wetland,NULL
2984,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2985,Forest,Water,Forest,NULL,Non_Wetland,Cropland
2986,Forest,Water,Forest,NULL,Non_Wetland,Wetland
2987,Forest,Water,Forest,NULL,Non_Wetland,Forest
2988,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland
2989,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
2990,Forest,Water,Forest,Water,Non_Wetland,Forest
2991,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2992,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2993,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
2994,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
2995,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2996,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL
2997,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland
2998,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
2999,Forest,Forest,NULL,Water,Non_Wetland,Grassland
3000,Forest,Forest,NULL,Water,Non_Wetland,Forest
3001,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
3002,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
3003,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
3004,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
3005,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
3006,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
3007,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
3008,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
3009,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
3010,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
3011,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
3012,Forest,Forest,Shrubland,Water,Non_Wetland,Cropland
3013,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
3014,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
3015,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
3016,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
3017,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
3018,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
3019,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
3020,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL
3021,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
3022,Forest,Forest,Grassland,Non_Water,Non_Wetland,Cropland
3023,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
3024,Forest,Forest,Grassland,Water,Non_Wetland,Grassland
3025,Forest,Forest,Grassland,Water,Non_Wetland,Forest
3026,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
3027,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
3028,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
3029,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
3030,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
3031,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
3032,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
3033,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
3034,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
3035,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland
3036,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
3037,Forest,Forest,Cropland,Water,Non_Wetland,NULL
3038,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
3039,Forest,Forest,Cropland,Water,Non_Wetland,Cropland
3040,Forest,Forest,Cropland,Water,Non_Wetland,Wetland
3041,Forest,Forest,Cropland,Water,Non_Wetland,Forest
3042,Forest,Forest,Wetland,NULL,Wetland,NULL
3043,Forest,Forest,Wetland,NULL,Wetland,Grassland
3044,Forest,Forest,Wetland,NULL,Wetland,Cropland
3045,Forest,Forest,Wetland,NULL,Wetland,Wetland
3046,Forest,Forest,Wetland,NULL,Wetland,Forest
3047,Forest,Forest,Wetland,Non_Water,Wetland,NULL
3048,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
3049,Forest,Forest,Wetland,Non_Water,Wetland,Cropland
3050,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
3051,Forest,Forest,Wetland,Non_Water,Wetland,Forest
3052,Forest,Forest,Wetland,Water,Wetland,Grassland
3053,Forest,Forest,Wetland,Water,Wetland,Cropland
3054,Forest,Forest,Wetland,Water,Wetland,Wetland
3055,Forest,Forest,Wetland,Water,Wetland,Forest
3056,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
3057,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
3058,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
3059,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
3060,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
3061,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
3062,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
3063,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL
3064,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
3065,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
3066,Forest,Forest,Bareland,Water,Non_Wetland,Cropland
3067,Forest,Forest,Bareland,Water,Non_Wetland,Forest
3068,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
3069,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
3070,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
3071,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland
3072,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
3073,Forest,Forest,Built-up,Water,Non_Wetland,Forest
3074,Forest,Forest,Water,NULL,Water,Forest
3075,Forest,Forest,Water,Non_Water,Water,Grassland
3076,Forest,Forest,Water,Non_Water,Water,Forest
3077,Forest,Forest,Forest,NULL,Non_Wetland,NULL
3078,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
3079,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
3080,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
3081,Forest,Forest,Forest,NULL,Non_Wetland,Forest
3082,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
3083,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
3084,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
3085,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
3086,Forest,Forest,Forest,Non_Water,Non_Wetland,Water
3087,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
3088,Forest,Forest,Forest,Water,Non_Wetland,Grassland
3089,Forest,Forest,Forest,Water,Non_Wetland,Cropland
3090,Forest,Forest,Forest,Water,Non_Wetland,Wetland
3091,Forest,Forest,Forest,Water,Non_Wetland,Forest
