Value,AFRICA_2024_DynamicWorld_2024_37PDK_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PDK_M_R,AFRICA_2024_GLC_FCS30D_2022_37PDK_M_R,AFRICA_2024_GSW_Yearly_2021_37PDK_M_R,AFRICA_2024_GWL_FCS30D_2022_37PDK_M_R,AFRICA_2024_WorldCover_2021_37PDK_M_R
2985,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2986,Forest,NULL,Built-up,Water,Non_Wetland,NULL
2987,Forest,NULL,Built-up,Water,Non_Wetland,Cropland
2988,Forest,NULL,Water,NULL,Water,Grassland
2989,Forest,NULL,Water,NULL,Water,Cropland
2990,Forest,NULL,Water,Water,Water,Water
2991,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2992,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2993,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2994,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2995,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
2996,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
2997,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2998,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
2999,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland
3000,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
3001,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
3002,Forest,NULL,Forest,Water,Non_Wetland,NULL
3003,Forest,NULL,Forest,Water,Non_Wetland,Wetland
3004,Forest,NULL,Forest,Water,Non_Wetland,Forest
3005,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
3006,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
3007,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
3008,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
3009,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland
3010,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up
3011,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
3012,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL
3013,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland
3014,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland
3015,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest
3016,Forest,Cropland,NULL,Water,Non_Wetland,Wetland
3017,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
3018,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
3019,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
3020,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
3021,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
3022,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
3023,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
3024,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
3025,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
3026,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
3027,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
3028,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL
3029,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland
3030,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland
3031,Forest,Cropland,Shrubland,Water,Non_Wetland,Forest
3032,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
3033,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
3034,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
3035,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
3036,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
3037,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
3038,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
3039,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
3040,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
3041,Forest,Cropland,Grassland,Water,Non_Wetland,Cropland
3042,Forest,Cropland,Grassland,Water,Non_Wetland,Wetland
3043,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
3044,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
3045,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
3046,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
3047,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
3048,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
3049,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
3050,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL
3051,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
3052,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
3053,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
3054,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
3055,Forest,Cropland,Cropland,Water,Non_Wetland,NULL
3056,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
3057,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland
3058,Forest,Cropland,Cropland,Water,Non_Wetland,Forest
3059,Forest,Cropland,Wetland,NULL,Wetland,NULL
3060,Forest,Cropland,Wetland,NULL,Wetland,Grassland
3061,Forest,Cropland,Wetland,NULL,Wetland,Cropland
3062,Forest,Cropland,Wetland,NULL,Wetland,Wetland
3063,Forest,Cropland,Wetland,NULL,Wetland,Bareland
3064,Forest,Cropland,Wetland,NULL,Wetland,Forest
3065,Forest,Cropland,Wetland,Non_Water,Wetland,NULL
3066,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland
3067,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland
3068,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland
3069,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland
3070,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
3071,Forest,Cropland,Wetland,Water,Wetland,NULL
3072,Forest,Cropland,Wetland,Water,Wetland,Cropland
3073,Forest,Cropland,Wetland,Water,Wetland,Wetland
3074,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
3075,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
3076,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
3077,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
3078,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
3079,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
3080,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
3081,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland
3082,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
3083,Forest,Cropland,Bareland,NULL,Non_Wetland,Built-up
3084,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
3085,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL
3086,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
3087,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
3088,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
3089,Forest,Cropland,Bareland,Water,Non_Wetland,Cropland
3090,Forest,Cropland,Bareland,Water,Non_Wetland,Forest
3091,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
3092,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
3093,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
3094,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland
3095,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland
3096,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
3097,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
3098,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
3099,Forest,Cropland,Water,Non_Water,Water,NULL
3100,Forest,Cropland,Water,Non_Water,Water,Wetland
3101,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
3102,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
3103,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
3104,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
3105,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
3106,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
3107,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
3108,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL
3109,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
3110,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
3111,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
3112,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
3113,Forest,Cropland,Forest,Water,Non_Wetland,Grassland
3114,Forest,Cropland,Forest,Water,Non_Wetland,Wetland
3115,Forest,Cropland,Forest,Water,Non_Wetland,Forest
3116,Forest,Wetland,NULL,NULL,Non_Wetland,NULL
3117,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland
3118,Forest,Wetland,NULL,NULL,Non_Wetland,Cropland
3119,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland
3120,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland
3121,Forest,Wetland,NULL,Water,Non_Wetland,Cropland
3122,Forest,Wetland,NULL,Water,Non_Wetland,Wetland
3123,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
3124,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
3125,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland
3126,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
3127,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
3128,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
3129,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
3130,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
3131,Forest,Wetland,Shrubland,Water,Non_Wetland,Cropland
3132,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
3133,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL
3134,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
3135,Forest,Wetland,Grassland,NULL,Non_Wetland,Cropland
3136,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
3137,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
3138,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
3139,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL
3140,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
3141,Forest,Wetland,Cropland,NULL,Non_Wetland,Cropland
3142,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland
3143,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
3144,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
3145,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
3146,Forest,Wetland,Cropland,Water,Non_Wetland,Wetland
3147,Forest,Wetland,Wetland,NULL,Wetland,NULL
3148,Forest,Wetland,Wetland,NULL,Wetland,Cropland
3149,Forest,Wetland,Wetland,NULL,Wetland,Wetland
3150,Forest,Wetland,Wetland,NULL,Wetland,Forest
3151,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
3152,Forest,Wetland,Wetland,Water,Wetland,Cropland
3153,Forest,Wetland,Wetland,Water,Wetland,Wetland
3154,Forest,Wetland,Wetland,Water,Wetland,Water
3155,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
3156,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL
3157,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland
3158,Forest,Wetland,Bareland,NULL,Non_Wetland,Cropland
3159,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
3160,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
3161,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
3162,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland
3163,Forest,Wetland,Water,NULL,Water,Wetland
3164,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
3165,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
3166,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
3167,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
3168,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
3169,Forest,Wetland,Forest,Non_Water,Non_Wetland,Cropland
3170,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
3171,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
3172,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL
3173,Forest,Bareland,Forest,NULL,Non_Wetland,NULL
3174,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland
3175,Forest,Bareland,Forest,NULL,Non_Wetland,Forest
3176,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
3177,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
3178,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland
3179,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland
3180,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up
3181,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
3182,Forest,Built-up,NULL,Water,Non_Wetland,Forest
3183,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
3184,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
3185,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
3186,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland
3187,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland
3188,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
3189,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
3190,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
3191,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
3192,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
3193,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
3194,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
3195,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
3196,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
3197,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
3198,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
3199,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
3200,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland
3201,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
3202,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
3203,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
3204,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest
3205,Forest,Built-up,Cropland,Water,Non_Wetland,Grassland
3206,Forest,Built-up,Wetland,NULL,Wetland,NULL
3207,Forest,Built-up,Wetland,NULL,Wetland,Cropland
3208,Forest,Built-up,Wetland,NULL,Wetland,Wetland
3209,Forest,Built-up,Wetland,NULL,Wetland,Forest
3210,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland
3211,Forest,Built-up,Wetland,Non_Water,Wetland,Forest
3212,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL
3213,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
3214,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
3215,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Forest
3216,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL
3217,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
3218,Forest,Built-up,Bareland,NULL,Non_Wetland,Cropland
3219,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland
3220,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up
3221,Forest,Built-up,Bareland,NULL,Non_Wetland,Water
3222,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
3223,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
3224,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
3225,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
3226,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland
3227,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
3228,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
3229,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
3230,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
3231,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
3232,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland
3233,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
3234,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
3235,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
3236,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest
3237,Forest,Built-up,Forest,Water,Non_Wetland,Grassland
3238,Forest,Built-up,Forest,Water,Non_Wetland,Forest
3239,Forest,Water,NULL,NULL,Non_Wetland,NULL
3240,Forest,Water,NULL,NULL,Non_Wetland,Grassland
3241,Forest,Water,NULL,NULL,Non_Wetland,Cropland
3242,Forest,Water,NULL,NULL,Non_Wetland,Bareland
3243,Forest,Water,NULL,NULL,Non_Wetland,Forest
3244,Forest,Water,NULL,Water,Non_Wetland,Forest
3245,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
3246,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
3247,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
3248,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
3249,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
3250,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
3251,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL
3252,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland
3253,Forest,Water,Shrubland,Water,Non_Wetland,Wetland
3254,Forest,Water,Shrubland,Water,Non_Wetland,Water
3255,Forest,Water,Grassland,NULL,Non_Wetland,NULL
3256,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
3257,Forest,Water,Grassland,NULL,Non_Wetland,Cropland
3258,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
3259,Forest,Water,Grassland,NULL,Non_Wetland,Built-up
3260,Forest,Water,Grassland,NULL,Non_Wetland,Water
3261,Forest,Water,Grassland,NULL,Non_Wetland,Forest
3262,Forest,Water,Cropland,NULL,Non_Wetland,NULL
3263,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
3264,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
3265,Forest,Water,Cropland,NULL,Non_Wetland,Wetland
3266,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
3267,Forest,Water,Cropland,NULL,Non_Wetland,Water
3268,Forest,Water,Cropland,NULL,Non_Wetland,Forest
3269,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL
3270,Forest,Water,Cropland,Water,Non_Wetland,NULL
3271,Forest,Water,Cropland,Water,Non_Wetland,Cropland
3272,Forest,Water,Cropland,Water,Non_Wetland,Forest
3273,Forest,Water,Wetland,NULL,Wetland,NULL
3274,Forest,Water,Wetland,NULL,Wetland,Grassland
3275,Forest,Water,Wetland,NULL,Wetland,Cropland
3276,Forest,Water,Wetland,NULL,Wetland,Wetland
3277,Forest,Water,Wetland,NULL,Wetland,Forest
3278,Forest,Water,Wetland,Non_Water,Wetland,NULL
3279,Forest,Water,Wetland,Non_Water,Wetland,Wetland
3280,Forest,Water,Wetland,Water,Wetland,Cropland
3281,Forest,Water,Wetland,Water,Wetland,Wetland
3282,Forest,Water,Wetland,Water,Wetland,Water
3283,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
3284,Forest,Water,Bareland,NULL,Non_Wetland,NULL
3285,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
3286,Forest,Water,Bareland,NULL,Non_Wetland,Cropland
3287,Forest,Water,Bareland,NULL,Non_Wetland,Wetland
3288,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
3289,Forest,Water,Bareland,NULL,Non_Wetland,Water
3290,Forest,Water,Bareland,NULL,Non_Wetland,Forest
3291,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
3292,Forest,Water,Bareland,Water,Non_Wetland,Water
3293,Forest,Water,Built-up,NULL,Non_Wetland,NULL
3294,Forest,Water,Built-up,NULL,Non_Wetland,Grassland
3295,Forest,Water,Built-up,NULL,Non_Wetland,Cropland
3296,Forest,Water,Built-up,NULL,Non_Wetland,Forest
3297,Forest,Water,Built-up,Water,Non_Wetland,Forest
3298,Forest,Water,Water,Water,Water,Wetland
3299,Forest,Water,Water,Water,Water,Forest
3300,Forest,Water,Forest,NULL,Non_Wetland,NULL
3301,Forest,Water,Forest,NULL,Non_Wetland,Grassland
3302,Forest,Water,Forest,NULL,Non_Wetland,Cropland
3303,Forest,Water,Forest,NULL,Non_Wetland,Wetland
3304,Forest,Water,Forest,NULL,Non_Wetland,Bareland
3305,Forest,Water,Forest,NULL,Non_Wetland,Water
3306,Forest,Water,Forest,NULL,Non_Wetland,Forest
3307,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
3308,Forest,Water,Forest,Water,Non_Wetland,NULL
3309,Forest,Water,Forest,Water,Non_Wetland,Wetland
3310,Forest,Water,Forest,Water,Non_Wetland,Forest
3311,Forest,Forest,NULL,NULL,Non_Wetland,NULL
3312,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
3313,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
3314,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
3315,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
3316,Forest,Forest,NULL,NULL,Non_Wetland,Built-up
3317,Forest,Forest,NULL,NULL,Non_Wetland,Forest
3318,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland
3319,Forest,Forest,NULL,Water,Non_Wetland,Wetland
3320,Forest,Forest,NULL,Water,Non_Wetland,Forest
3321,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
3322,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
3323,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
3324,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
3325,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
3326,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
3327,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
3328,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
3329,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
3330,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
3331,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
3332,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
3333,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
3334,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
3335,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
3336,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
3337,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
3338,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
3339,Forest,Forest,Grassland,Non_Water,Non_Wetland,Cropland
3340,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland
3341,Forest,Forest,Grassland,Water,Non_Wetland,Cropland
3342,Forest,Forest,Grassland,Water,Non_Wetland,Forest
3343,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
3344,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
3345,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
3346,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
3347,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
3348,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
3349,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
3350,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
3351,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
3352,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland
3353,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
3354,Forest,Forest,Cropland,Water,Non_Wetland,NULL
3355,Forest,Forest,Cropland,Water,Non_Wetland,Cropland
3356,Forest,Forest,Cropland,Water,Non_Wetland,Wetland
3357,Forest,Forest,Wetland,NULL,Wetland,NULL
3358,Forest,Forest,Wetland,NULL,Wetland,Grassland
3359,Forest,Forest,Wetland,NULL,Wetland,Cropland
3360,Forest,Forest,Wetland,NULL,Wetland,Wetland
3361,Forest,Forest,Wetland,NULL,Wetland,Forest
3362,Forest,Forest,Wetland,Non_Water,Wetland,NULL
3363,Forest,Forest,Wetland,Non_Water,Wetland,Cropland
3364,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
3365,Forest,Forest,Wetland,Non_Water,Wetland,Forest
3366,Forest,Forest,Wetland,Water,Wetland,NULL
3367,Forest,Forest,Wetland,Water,Wetland,Cropland
3368,Forest,Forest,Wetland,Water,Wetland,Wetland
3369,Forest,Forest,Wetland,Water,Wetland,Forest
3370,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
3371,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
3372,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
3373,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
3374,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
3375,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
3376,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
3377,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
3378,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
3379,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up
3380,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
3381,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland
3382,Forest,Forest,Bareland,Water,Non_Wetland,Wetland
3383,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
3384,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
3385,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
3386,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
3387,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
3388,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
3389,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland
3390,Forest,Forest,Water,NULL,Water,Grassland
3391,Forest,Forest,Water,NULL,Water,Wetland
3392,Forest,Forest,Water,NULL,Water,Forest
3393,Forest,Forest,Water,Non_Water,Water,Wetland
