Value,AFRICA_2024_DynamicWorld_2024_37NDJ_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NDJ_M_R,AFRICA_2024_GLC_FCS30D_2022_37NDJ_M_R,AFRICA_2024_GSW_Yearly_2021_37NDJ_M_R,AFRICA_2024_GWL_FCS30D_2022_37NDJ_M_R,AFRICA_2024_WorldCover_2021_37NDJ_M_R
3240,Permanent_ice_and_snow,Wetland,Grassland,NULL,Non_Wetland,NULL
3241,Permanent_ice_and_snow,Wetland,Grassland,NULL,Non_Wetland,Grassland
3242,Permanent_ice_and_snow,Wetland,Grassland,NULL,Non_Wetland,Built-up
3243,Permanent_ice_and_snow,Wetland,Cropland,NULL,Non_Wetland,Grassland
3244,Permanent_ice_and_snow,Wetland,Cropland,NULL,Non_Wetland,Built-up
3245,Permanent_ice_and_snow,Wetland,Built-up,NULL,Non_Wetland,Grassland
3246,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,Built-up
3247,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,Grassland
3248,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL
3249,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Built-up
3250,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Built-up
3251,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Built-up
3252,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL
3253,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Grassland
3254,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Built-up
3255,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,NULL
3256,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,Grassland
3257,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,Cropland
3258,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,Built-up
3259,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,NULL
3260,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,Grassland
3261,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,Built-up
3262,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL
3263,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Grassland
3264,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Built-up
3265,Permanent_ice_and_snow,Water,Built-up,NULL,Non_Wetland,NULL
3266,Permanent_ice_and_snow,Water,Built-up,NULL,Non_Wetland,Grassland
3267,Permanent_ice_and_snow,Water,Built-up,NULL,Non_Wetland,Built-up
3268,Forest,NULL,NULL,NULL,Non_Wetland,NULL
3269,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
3270,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
3271,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
3272,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
3273,Forest,NULL,NULL,NULL,Non_Wetland,Built-up
3274,Forest,NULL,NULL,NULL,Non_Wetland,Forest
3275,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL
3276,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland
3277,Forest,NULL,NULL,Water,Non_Wetland,Wetland
3278,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
3279,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
3280,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
3281,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
3282,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
3283,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
3284,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
3285,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
3286,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
3287,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
3288,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
3289,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
3290,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
3291,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
3292,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland
3293,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
3294,Forest,NULL,Shrubland,Water,Non_Wetland,Water
3295,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
3296,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
3297,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
3298,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
3299,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
3300,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
3301,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
3302,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL
3303,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
3304,Forest,NULL,Grassland,Non_Water,Non_Wetland,Cropland
3305,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland
3306,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
3307,Forest,NULL,Grassland,Water,Non_Wetland,Cropland
3308,Forest,NULL,Grassland,Water,Non_Wetland,Wetland
3309,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
3310,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
3311,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
3312,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
3313,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
3314,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
3315,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
3316,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
3317,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
3318,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
3319,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland
3320,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland
3321,Forest,NULL,Cropland,Water,Non_Wetland,NULL
3322,Forest,NULL,Cropland,Water,Non_Wetland,Cropland
3323,Forest,NULL,Cropland,Water,Non_Wetland,Wetland
3324,Forest,NULL,Wetland,NULL,Wetland,NULL
3325,Forest,NULL,Wetland,NULL,Wetland,Grassland
3326,Forest,NULL,Wetland,NULL,Wetland,Cropland
3327,Forest,NULL,Wetland,NULL,Wetland,Wetland
3328,Forest,NULL,Wetland,NULL,Wetland,Forest
3329,Forest,NULL,Wetland,Non_Water,Wetland,NULL
3330,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
3331,Forest,NULL,Wetland,Non_Water,Wetland,Cropland
3332,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
3333,Forest,NULL,Wetland,Non_Water,Wetland,Bareland
3334,Forest,NULL,Wetland,Water,Wetland,NULL
3335,Forest,NULL,Wetland,Water,Wetland,Grassland
3336,Forest,NULL,Wetland,Water,Wetland,Wetland
3337,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
3338,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
3339,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
3340,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL
3341,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
3342,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
3343,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
3344,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
3345,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
3346,Forest,NULL,Bareland,NULL,Non_Wetland,Built-up
3347,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
3348,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL
3349,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
3350,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland
3351,Forest,NULL,Bareland,Water,Non_Wetland,NULL
3352,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
3353,Forest,NULL,Bareland,Water,Non_Wetland,Wetland
3354,Forest,NULL,Bareland,Water,Non_Wetland,Forest
3355,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
3356,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
3357,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
3358,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
3359,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
3360,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
3361,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL
3362,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland
3363,Forest,NULL,Built-up,Water,Non_Wetland,NULL
3364,Forest,NULL,Built-up,Water,Non_Wetland,Grassland
3365,Forest,NULL,Built-up,Water,Non_Wetland,Water
3366,Forest,NULL,Forest,NULL,Non_Wetland,NULL
3367,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
3368,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
3369,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
3370,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
3371,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
3372,Forest,NULL,Forest,NULL,Non_Wetland,Forest
3373,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
3374,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
3375,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
3376,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
3377,Forest,NULL,Forest,Water,Non_Wetland,NULL
3378,Forest,NULL,Forest,Water,Non_Wetland,Grassland
3379,Forest,NULL,Forest,Water,Non_Wetland,Wetland
3380,Forest,NULL,Forest,Water,Non_Wetland,Forest
3381,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
3382,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
3383,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
3384,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
3385,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland
3386,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up
3387,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
3388,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL
3389,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland
3390,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland
3391,Forest,Cropland,NULL,Water,Non_Wetland,Wetland
3392,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
3393,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
3394,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
3395,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
3396,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
3397,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
3398,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
3399,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
3400,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
3401,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
3402,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
3403,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland
3404,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland
3405,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
3406,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
3407,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
3408,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
3409,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
3410,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
3411,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
3412,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL
3413,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
3414,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
3415,Forest,Cropland,Grassland,Water,Non_Wetland,NULL
3416,Forest,Cropland,Grassland,Water,Non_Wetland,Wetland
3417,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
3418,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
3419,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
3420,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
3421,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
3422,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
3423,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
3424,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL
3425,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
3426,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
3427,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
3428,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
3429,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland
3430,Forest,Cropland,Wetland,NULL,Wetland,NULL
3431,Forest,Cropland,Wetland,NULL,Wetland,Grassland
3432,Forest,Cropland,Wetland,NULL,Wetland,Cropland
3433,Forest,Cropland,Wetland,NULL,Wetland,Wetland
3434,Forest,Cropland,Wetland,NULL,Wetland,Forest
3435,Forest,Cropland,Wetland,Non_Water,Wetland,NULL
3436,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland
3437,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland
3438,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
3439,Forest,Cropland,Wetland,Water,Wetland,Cropland
3440,Forest,Cropland,Wetland,Water,Wetland,Wetland
3441,Forest,Cropland,Wetland,Water,Wetland,Water
3442,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
3443,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
3444,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
3445,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
3446,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
3447,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
3448,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland
3449,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
3450,Forest,Cropland,Bareland,NULL,Non_Wetland,Built-up
3451,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
3452,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
3453,Forest,Cropland,Bareland,Water,Non_Wetland,Cropland
3454,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland
3455,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
3456,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
3457,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
3458,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland
3459,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland
3460,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
3461,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
3462,Forest,Cropland,Built-up,Water,Non_Wetland,Forest
3463,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
3464,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
3465,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
3466,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
3467,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
3468,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
3469,Forest,Cropland,Forest,NULL,Non_Wetland,Water
3470,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
3471,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL
3472,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
3473,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
3474,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
3475,Forest,Cropland,Forest,Water,Non_Wetland,Wetland
3476,Forest,Cropland,Forest,Water,Non_Wetland,Water
3477,Forest,Cropland,Forest,Water,Non_Wetland,Forest
3478,Forest,Wetland,NULL,NULL,Non_Wetland,NULL
3479,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland
3480,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland
3481,Forest,Wetland,NULL,Water,Non_Wetland,Wetland
3482,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
3483,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland
3484,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
3485,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
3486,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
3487,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
3488,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
3489,Forest,Wetland,Shrubland,Water,Non_Wetland,Cropland
3490,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
3491,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL
3492,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
3493,Forest,Wetland,Grassland,NULL,Non_Wetland,Cropland
3494,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
3495,Forest,Wetland,Grassland,NULL,Non_Wetland,Water
3496,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
3497,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL
3498,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
3499,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest
3500,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL
3501,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
3502,Forest,Wetland,Cropland,NULL,Non_Wetland,Cropland
3503,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland
3504,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
3505,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL
3506,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
3507,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
3508,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
3509,Forest,Wetland,Cropland,Water,Non_Wetland,Wetland
3510,Forest,Wetland,Wetland,NULL,Wetland,NULL
3511,Forest,Wetland,Wetland,NULL,Wetland,Grassland
3512,Forest,Wetland,Wetland,NULL,Wetland,Cropland
3513,Forest,Wetland,Wetland,NULL,Wetland,Wetland
3514,Forest,Wetland,Wetland,NULL,Wetland,Forest
3515,Forest,Wetland,Wetland,Non_Water,Wetland,NULL
3516,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
3517,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
3518,Forest,Wetland,Wetland,Water,Wetland,Wetland
3519,Forest,Wetland,Wetland,Water,Wetland,Bareland
3520,Forest,Wetland,Wetland,Water,Wetland,Water
3521,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
3522,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL
3523,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
3524,Forest,Wetland,Bareland,NULL,Non_Wetland,Water
3525,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
3526,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
3527,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland
3528,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL
3529,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
3530,Forest,Wetland,Built-up,Water,Non_Wetland,NULL
3531,Forest,Wetland,Water,NULL,Water,Wetland
3532,Forest,Wetland,Water,Non_Water,Water,Wetland
3533,Forest,Wetland,Water,Water,Water,NULL
3534,Forest,Wetland,Water,Water,Water,Wetland
3535,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
3536,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
3537,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
3538,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
3539,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL
3540,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
3541,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
3542,Forest,Wetland,Forest,Water,Non_Wetland,Forest
3543,Forest,Bareland,Grassland,NULL,Non_Wetland,Built-up
3544,Forest,Bareland,Built-up,NULL,Non_Wetland,Built-up
3545,Forest,Bareland,Forest,NULL,Non_Wetland,NULL
3546,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
3547,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
3548,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland
3549,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland
3550,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland
3551,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up
3552,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
3553,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
3554,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
3555,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
3556,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland
3557,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland
3558,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
3559,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
3560,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL
3561,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
3562,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
3563,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
3564,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland
3565,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
3566,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
3567,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
3568,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL
3569,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Built-up
3570,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Forest
3571,Forest,Built-up,Grassland,Water,Non_Wetland,NULL
3572,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
3573,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
3574,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
3575,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland
3576,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
3577,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
3578,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
3579,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL
3580,Forest,Built-up,Cropland,Water,Non_Wetland,NULL
3581,Forest,Built-up,Wetland,NULL,Wetland,NULL
3582,Forest,Built-up,Wetland,NULL,Wetland,Wetland
3583,Forest,Built-up,Wetland,NULL,Wetland,Forest
3584,Forest,Built-up,Wetland,Non_Water,Wetland,NULL
3585,Forest,Built-up,Wetland,Non_Water,Wetland,Forest
3586,Forest,Built-up,Wetland,Water,Wetland,Forest
3587,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL
3588,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up
3589,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
3590,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL
3591,Forest,Built-up,Bareland,Water,Non_Wetland,NULL
3592,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
3593,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
3594,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
3595,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland
3596,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
3597,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
3598,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL
3599,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
3600,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
3601,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
3602,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
3603,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland
3604,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
3605,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
3606,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
3607,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL
3608,Forest,Water,NULL,NULL,Non_Wetland,Wetland
3609,Forest,Water,NULL,NULL,Non_Wetland,Forest
3610,Forest,Water,NULL,Water,Non_Wetland,Wetland
3611,Forest,Water,NULL,Water,Non_Wetland,Forest
3612,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
3613,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
3614,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
3615,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
3616,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
3617,Forest,Water,Shrubland,NULL,Non_Wetland,Built-up
3618,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
3619,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland
3620,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
3621,Forest,Water,Shrubland,Water,Non_Wetland,NULL
3622,Forest,Water,Shrubland,Water,Non_Wetland,Wetland
3623,Forest,Water,Grassland,NULL,Non_Wetland,NULL
3624,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
3625,Forest,Water,Grassland,NULL,Non_Wetland,Cropland
3626,Forest,Water,Grassland,NULL,Non_Wetland,Wetland
3627,Forest,Water,Grassland,NULL,Non_Wetland,Built-up
3628,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL
3629,Forest,Water,Grassland,Water,Non_Wetland,Wetland
3630,Forest,Water,Grassland,Water,Non_Wetland,Bareland
3631,Forest,Water,Cropland,NULL,Non_Wetland,NULL
3632,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
3633,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
3634,Forest,Water,Cropland,NULL,Non_Wetland,Wetland
