Value,AFRICA_2024_DynamicWorld_2024_37PEK_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PEK_M_R,AFRICA_2024_GLC_FCS30D_2022_37PEK_M_R,AFRICA_2024_GSW_Yearly_2021_37PEK_M_R,AFRICA_2024_GWL_FCS30D_2022_37PEK_M_R,AFRICA_2024_WorldCover_2021_37PEK_M_R
2961,Forest,Cropland,Bareland,NULL,Non_Wetland,Built-up
2962,Forest,Cropland,Bareland,NULL,Non_Wetland,Water
2963,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
2964,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL
2965,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
2966,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
2967,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest
2968,Forest,Cropland,Bareland,Water,Non_Wetland,Cropland
2969,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland
2970,Forest,Cropland,Bareland,Water,Non_Wetland,Bareland
2971,Forest,Cropland,Bareland,Water,Non_Wetland,Water
2972,Forest,Cropland,Bareland,Water,Non_Wetland,Forest
2973,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
2974,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2975,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
2976,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland
2977,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland
2978,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
2979,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2980,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Wetland
2981,Forest,Cropland,Built-up,Water,Non_Wetland,Wetland
2982,Forest,Cropland,Built-up,Water,Non_Wetland,Forest
2983,Forest,Cropland,Water,NULL,Water,Wetland
2984,Forest,Cropland,Water,NULL,Water,Bareland
2985,Forest,Cropland,Water,NULL,Water,Forest
2986,Forest,Cropland,Water,Non_Water,Water,Wetland
2987,Forest,Cropland,Water,Water,Water,Wetland
2988,Forest,Cropland,Water,Water,Water,Water
2989,Forest,Cropland,Water,Water,Water,Forest
2990,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2991,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2992,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
2993,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
2994,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
2995,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
2996,Forest,Cropland,Forest,NULL,Non_Wetland,Water
2997,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2998,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL
2999,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
3000,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
3001,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
3002,Forest,Cropland,Forest,Water,Non_Wetland,Cropland
3003,Forest,Cropland,Forest,Water,Non_Wetland,Wetland
3004,Forest,Cropland,Forest,Water,Non_Wetland,Forest
3005,Forest,Wetland,NULL,NULL,Non_Wetland,NULL
3006,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland
3007,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
3008,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland
3009,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
3010,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland
3011,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
3012,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
3013,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
3014,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
3015,Forest,Wetland,Shrubland,Water,Non_Wetland,Cropland
3016,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL
3017,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
3018,Forest,Wetland,Grassland,NULL,Non_Wetland,Cropland
3019,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
3020,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland
3021,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
3022,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
3023,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Cropland
3024,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
3025,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL
3026,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
3027,Forest,Wetland,Cropland,NULL,Non_Wetland,Cropland
3028,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland
3029,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
3030,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
3031,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
3032,Forest,Wetland,Cropland,Water,Non_Wetland,Cropland
3033,Forest,Wetland,Wetland,NULL,Wetland,NULL
3034,Forest,Wetland,Wetland,NULL,Wetland,Cropland
3035,Forest,Wetland,Wetland,NULL,Wetland,Wetland
3036,Forest,Wetland,Wetland,NULL,Wetland,Forest
3037,Forest,Wetland,Wetland,Non_Water,Wetland,NULL
3038,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
3039,Forest,Wetland,Wetland,Water,Wetland,Cropland
3040,Forest,Wetland,Wetland,Water,Wetland,Wetland
3041,Forest,Wetland,Wetland,Water,Wetland,Water
3042,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL
3043,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland
3044,Forest,Wetland,Bareland,NULL,Non_Wetland,Cropland
3045,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
3046,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
3047,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Cropland
3048,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
3049,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland
3050,Forest,Wetland,Bareland,Water,Non_Wetland,Cropland
3051,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL
3052,Forest,Wetland,Built-up,NULL,Non_Wetland,Forest
3053,Forest,Wetland,Water,NULL,Water,Grassland
3054,Forest,Wetland,Water,Non_Water,Water,Cropland
3055,Forest,Wetland,Water,Non_Water,Water,Wetland
3056,Forest,Wetland,Water,Water,Water,Cropland
3057,Forest,Wetland,Water,Water,Water,Wetland
3058,Forest,Wetland,Water,Water,Water,Bareland
3059,Forest,Wetland,Water,Water,Water,Water
3060,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
3061,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
3062,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
3063,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
3064,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
3065,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
3066,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL
3067,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
3068,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
3069,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland
3070,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland
3071,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland
3072,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up
3073,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
3074,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
3075,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
3076,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
3077,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland
3078,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland
3079,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
3080,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
3081,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
3082,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
3083,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
3084,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland
3085,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
3086,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
3087,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
3088,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
3089,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
3090,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
3091,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland
3092,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
3093,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
3094,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
3095,Forest,Built-up,Wetland,NULL,Wetland,NULL
3096,Forest,Built-up,Wetland,NULL,Wetland,Cropland
3097,Forest,Built-up,Wetland,NULL,Wetland,Wetland
3098,Forest,Built-up,Wetland,NULL,Wetland,Bareland
3099,Forest,Built-up,Wetland,NULL,Wetland,Forest
3100,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL
3101,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
3102,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL
3103,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
3104,Forest,Built-up,Bareland,NULL,Non_Wetland,Cropland
3105,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland
3106,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland
3107,Forest,Built-up,Bareland,NULL,Non_Wetland,Water
3108,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
3109,Forest,Built-up,Bareland,Water,Non_Wetland,NULL
3110,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
3111,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
3112,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
3113,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland
3114,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
3115,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
3116,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
3117,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
3118,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
3119,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland
3120,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
3121,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
3122,Forest,Water,NULL,NULL,Non_Wetland,NULL
3123,Forest,Water,NULL,NULL,Non_Wetland,Grassland
3124,Forest,Water,NULL,NULL,Non_Wetland,Cropland
3125,Forest,Water,NULL,NULL,Non_Wetland,Bareland
3126,Forest,Water,NULL,NULL,Non_Wetland,Forest
3127,Forest,Water,NULL,Water,Non_Wetland,Wetland
3128,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
3129,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
3130,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
3131,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
3132,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
3133,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
3134,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL
3135,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland
3136,Forest,Water,Shrubland,Water,Non_Wetland,NULL
3137,Forest,Water,Shrubland,Water,Non_Wetland,Wetland
3138,Forest,Water,Grassland,NULL,Non_Wetland,NULL
3139,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
3140,Forest,Water,Grassland,NULL,Non_Wetland,Cropland
3141,Forest,Water,Grassland,NULL,Non_Wetland,Built-up
3142,Forest,Water,Grassland,NULL,Non_Wetland,Forest
3143,Forest,Water,Grassland,Water,Non_Wetland,NULL
3144,Forest,Water,Grassland,Water,Non_Wetland,Cropland
3145,Forest,Water,Cropland,NULL,Non_Wetland,NULL
3146,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
3147,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
3148,Forest,Water,Cropland,NULL,Non_Wetland,Wetland
3149,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
3150,Forest,Water,Cropland,NULL,Non_Wetland,Forest
3151,Forest,Water,Cropland,Water,Non_Wetland,NULL
3152,Forest,Water,Cropland,Water,Non_Wetland,Grassland
3153,Forest,Water,Cropland,Water,Non_Wetland,Cropland
3154,Forest,Water,Cropland,Water,Non_Wetland,Wetland
3155,Forest,Water,Cropland,Water,Non_Wetland,Forest
3156,Forest,Water,Wetland,NULL,Wetland,NULL
3157,Forest,Water,Wetland,NULL,Wetland,Cropland
3158,Forest,Water,Wetland,NULL,Wetland,Wetland
3159,Forest,Water,Wetland,NULL,Wetland,Forest
3160,Forest,Water,Wetland,Non_Water,Wetland,NULL
3161,Forest,Water,Wetland,Non_Water,Wetland,Wetland
3162,Forest,Water,Wetland,Water,Wetland,Cropland
3163,Forest,Water,Wetland,Water,Wetland,Wetland
3164,Forest,Water,Wetland,Water,Wetland,Water
3165,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL
3166,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest
3167,Forest,Water,Bareland,NULL,Non_Wetland,NULL
3168,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
3169,Forest,Water,Bareland,NULL,Non_Wetland,Cropland
3170,Forest,Water,Bareland,NULL,Non_Wetland,Wetland
3171,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
3172,Forest,Water,Bareland,NULL,Non_Wetland,Water
3173,Forest,Water,Bareland,NULL,Non_Wetland,Forest
3174,Forest,Water,Bareland,Water,Non_Wetland,NULL
3175,Forest,Water,Bareland,Water,Non_Wetland,Grassland
3176,Forest,Water,Built-up,NULL,Non_Wetland,NULL
3177,Forest,Water,Built-up,NULL,Non_Wetland,Grassland
3178,Forest,Water,Built-up,NULL,Non_Wetland,Cropland
3179,Forest,Water,Built-up,NULL,Non_Wetland,Bareland
3180,Forest,Water,Built-up,NULL,Non_Wetland,Forest
3181,Forest,Water,Built-up,Water,Non_Wetland,Wetland
3182,Forest,Water,Water,NULL,Water,Grassland
3183,Forest,Water,Water,NULL,Water,Forest
3184,Forest,Water,Water,Water,Water,Water
3185,Forest,Water,Forest,NULL,Non_Wetland,NULL
3186,Forest,Water,Forest,NULL,Non_Wetland,Grassland
3187,Forest,Water,Forest,NULL,Non_Wetland,Cropland
3188,Forest,Water,Forest,NULL,Non_Wetland,Wetland
3189,Forest,Water,Forest,NULL,Non_Wetland,Bareland
3190,Forest,Water,Forest,NULL,Non_Wetland,Forest
3191,Forest,Water,Forest,Non_Water,Non_Wetland,NULL
3192,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland
3193,Forest,Water,Forest,Water,Non_Wetland,NULL
3194,Forest,Water,Forest,Water,Non_Wetland,Forest
3195,Forest,Forest,NULL,NULL,Non_Wetland,NULL
3196,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
3197,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
3198,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
3199,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
3200,Forest,Forest,NULL,NULL,Non_Wetland,Built-up
3201,Forest,Forest,NULL,NULL,Non_Wetland,Forest
3202,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL
3203,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland
3204,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland
3205,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
3206,Forest,Forest,NULL,Water,Non_Wetland,NULL
3207,Forest,Forest,NULL,Water,Non_Wetland,Grassland
3208,Forest,Forest,NULL,Water,Non_Wetland,Cropland
3209,Forest,Forest,NULL,Water,Non_Wetland,Forest
3210,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
3211,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
3212,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
3213,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
3214,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
3215,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
3216,Forest,Forest,Shrubland,NULL,Non_Wetland,Water
3217,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
3218,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
3219,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
3220,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
3221,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
3222,Forest,Forest,Shrubland,Water,Non_Wetland,NULL
3223,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
3224,Forest,Forest,Shrubland,Water,Non_Wetland,Cropland
3225,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
3226,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
3227,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
3228,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
3229,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
3230,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
3231,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
3232,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
3233,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
3234,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL
3235,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
3236,Forest,Forest,Grassland,Water,Non_Wetland,Grassland
3237,Forest,Forest,Grassland,Water,Non_Wetland,Cropland
3238,Forest,Forest,Grassland,Water,Non_Wetland,Forest
3239,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
3240,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
3241,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
3242,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
3243,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
3244,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
3245,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
3246,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
3247,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
3248,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland
3249,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
3250,Forest,Forest,Cropland,Water,Non_Wetland,NULL
3251,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
3252,Forest,Forest,Cropland,Water,Non_Wetland,Cropland
3253,Forest,Forest,Cropland,Water,Non_Wetland,Wetland
3254,Forest,Forest,Wetland,NULL,Wetland,NULL
3255,Forest,Forest,Wetland,NULL,Wetland,Grassland
3256,Forest,Forest,Wetland,NULL,Wetland,Cropland
3257,Forest,Forest,Wetland,NULL,Wetland,Wetland
3258,Forest,Forest,Wetland,NULL,Wetland,Forest
3259,Forest,Forest,Wetland,Non_Water,Wetland,NULL
3260,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
3261,Forest,Forest,Wetland,Non_Water,Wetland,Forest
3262,Forest,Forest,Wetland,Water,Wetland,NULL
3263,Forest,Forest,Wetland,Water,Wetland,Cropland
3264,Forest,Forest,Wetland,Water,Wetland,Wetland
3265,Forest,Forest,Wetland,Water,Wetland,Forest
3266,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
3267,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
3268,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
3269,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
3270,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
3271,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
3272,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
3273,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
3274,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up
3275,Forest,Forest,Bareland,NULL,Non_Wetland,Water
3276,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
3277,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL
3278,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland
3279,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
3280,Forest,Forest,Bareland,Water,Non_Wetland,NULL
3281,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
3282,Forest,Forest,Bareland,Water,Non_Wetland,Cropland
3283,Forest,Forest,Bareland,Water,Non_Wetland,Wetland
3284,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
3285,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
3286,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
3287,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland
3288,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
3289,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
3290,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
3291,Forest,Forest,Built-up,Water,Non_Wetland,Wetland
3292,Forest,Forest,Water,NULL,Water,NULL
3293,Forest,Forest,Water,NULL,Water,Grassland
3294,Forest,Forest,Water,NULL,Water,Cropland
3295,Forest,Forest,Water,NULL,Water,Forest
3296,Forest,Forest,Water,Water,Water,Wetland
3297,Forest,Forest,Water,Water,Water,Forest
3298,Forest,Forest,Forest,NULL,Non_Wetland,NULL
3299,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
3300,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
3301,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
3302,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
3303,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
3304,Forest,Forest,Forest,NULL,Non_Wetland,Water
3305,Forest,Forest,Forest,NULL,Non_Wetland,Forest
3306,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
3307,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
3308,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
3309,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
3310,Forest,Forest,Forest,Water,Non_Wetland,NULL
3311,Forest,Forest,Forest,Water,Non_Wetland,Grassland
3312,Forest,Forest,Forest,Water,Non_Wetland,Cropland
3313,Forest,Forest,Forest,Water,Non_Wetland,Wetland
3314,Forest,Forest,Forest,Water,Non_Wetland,Forest
