Value,SIBERIA_2024_ESA_CALU_2024_42WWC_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_42WWC_M_R,SIBERIA_2024_GLC_FCS30D_2022_42WWC_M_R,SIBERIA_2024_GSW_Yearly_2021_42WWC_M_R,SIBERIA_2024_GWL_FCS30D_2022_42WWC_M_R,SIBERIA_2024_WorldCover_2021_42WWC_M_R
2688,Forest,NULL,Wetland,NULL,Wetland,Water
2689,Forest,NULL,Wetland,NULL,Wetland,Forest
2690,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
2691,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
2692,Forest,NULL,Wetland,Non_Water,Wetland,Lichens_and_Mosses
2693,Forest,NULL,Wetland,Non_Water,Wetland,Forest
2694,Forest,NULL,Wetland,Water,Wetland,Grassland
2695,Forest,NULL,Wetland,Water,Wetland,Wetland
2696,Forest,NULL,Wetland,Water,Wetland,Water
2697,Forest,NULL,Wetland,Water,Wetland,Forest
2698,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2699,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2700,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2701,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water
2702,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2703,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
2704,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2705,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
2706,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,Grassland
2707,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2708,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,Bareland
2709,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,Water
2710,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2711,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
2712,Forest,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2713,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
2714,Forest,NULL,Bareland,NULL,Non_Wetland,Water
2715,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2716,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2717,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland
2718,Forest,NULL,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
2719,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland
2720,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water
2721,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
2722,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
2723,Forest,NULL,Bareland,Water,Non_Wetland,Wetland
2724,Forest,NULL,Bareland,Water,Non_Wetland,Water
2725,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2726,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland
2727,Forest,NULL,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
2728,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2729,Forest,NULL,Built-up,Water,Non_Wetland,Wetland
2730,Forest,NULL,Water,NULL,Water,Grassland
2731,Forest,NULL,Water,NULL,Water,Wetland
2732,Forest,NULL,Water,NULL,Water,Water
2733,Forest,NULL,Water,NULL,Water,Forest
2734,Forest,NULL,Water,Non_Water,Water,Grassland
2735,Forest,NULL,Water,Non_Water,Water,Wetland
2736,Forest,NULL,Water,Water,Water,Grassland
2737,Forest,NULL,Water,Water,Water,Wetland
2738,Forest,NULL,Water,Water,Water,Water
2739,Forest,NULL,Water,Water,Water,Forest
2740,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2741,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2742,Forest,NULL,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2743,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
2744,Forest,NULL,Forest,NULL,Non_Wetland,Water
2745,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2746,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2747,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
2748,Forest,NULL,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
2749,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland
2750,Forest,NULL,Forest,Non_Water,Non_Wetland,Water
2751,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2752,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2753,Forest,NULL,Forest,Water,Non_Wetland,Wetland
2754,Forest,NULL,Forest,Water,Non_Wetland,Lichens_and_Mosses
2755,Forest,NULL,Forest,Water,Non_Wetland,Water
2756,Forest,NULL,Forest,Water,Non_Wetland,Forest
2757,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland
2758,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland
2759,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland
2760,Forest,Wetland,NULL,NULL,Non_Wetland,Water
2761,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
2762,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland
2763,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water
2764,Forest,Wetland,NULL,Water,Non_Wetland,Grassland
2765,Forest,Wetland,NULL,Water,Non_Wetland,Wetland
2766,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2767,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2768,Forest,Wetland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2769,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland
2770,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water
2771,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2772,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2773,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2774,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland
2775,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water
2776,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
2777,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
2778,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
2779,Forest,Wetland,Shrubland,Water,Non_Wetland,Water
2780,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
2781,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
2782,Forest,Wetland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
2783,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland
2784,Forest,Wetland,Grassland,NULL,Non_Wetland,Water
2785,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
2786,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
2787,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
2788,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Bareland
2789,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Water
2790,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland
2791,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland
2792,Forest,Wetland,Grassland,Water,Non_Wetland,Bareland
2793,Forest,Wetland,Grassland,Water,Non_Wetland,Water
2794,Forest,Wetland,Wetland,NULL,Wetland,Grassland
2795,Forest,Wetland,Wetland,NULL,Wetland,Wetland
2796,Forest,Wetland,Wetland,NULL,Wetland,Lichens_and_Mosses
2797,Forest,Wetland,Wetland,NULL,Wetland,Bareland
2798,Forest,Wetland,Wetland,NULL,Wetland,Water
2799,Forest,Wetland,Wetland,NULL,Wetland,Forest
2800,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland
2801,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
2802,Forest,Wetland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
2803,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland
2804,Forest,Wetland,Wetland,Non_Water,Wetland,Water
2805,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
2806,Forest,Wetland,Wetland,Water,Wetland,Grassland
2807,Forest,Wetland,Wetland,Water,Wetland,Wetland
2808,Forest,Wetland,Wetland,Water,Wetland,Bareland
2809,Forest,Wetland,Wetland,Water,Wetland,Water
2810,Forest,Wetland,Wetland,Water,Wetland,Forest
2811,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2812,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2813,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2814,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2815,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
2816,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2817,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
2818,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2819,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
2820,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
2821,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest
2822,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Grassland
2823,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2824,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
2825,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
2826,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Forest
2827,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland
2828,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
2829,Forest,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2830,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland
2831,Forest,Wetland,Bareland,NULL,Non_Wetland,Water
2832,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
2833,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
2834,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
2835,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
2836,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
2837,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water
2838,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland
2839,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland
2840,Forest,Wetland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2841,Forest,Wetland,Bareland,Water,Non_Wetland,Bareland
2842,Forest,Wetland,Bareland,Water,Non_Wetland,Water
2843,Forest,Wetland,Bareland,Water,Non_Wetland,Forest
2844,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland
2845,Forest,Wetland,Built-up,NULL,Non_Wetland,Water
2846,Forest,Wetland,Built-up,NULL,Non_Wetland,Forest
2847,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Bareland
2848,Forest,Wetland,Built-up,Water,Non_Wetland,Wetland
2849,Forest,Wetland,Built-up,Water,Non_Wetland,Bareland
2850,Forest,Wetland,Water,NULL,Water,Grassland
2851,Forest,Wetland,Water,NULL,Water,Wetland
2852,Forest,Wetland,Water,NULL,Water,Lichens_and_Mosses
2853,Forest,Wetland,Water,NULL,Water,Bareland
2854,Forest,Wetland,Water,NULL,Water,Water
2855,Forest,Wetland,Water,NULL,Water,Forest
2856,Forest,Wetland,Water,Non_Water,Water,Grassland
2857,Forest,Wetland,Water,Non_Water,Water,Wetland
2858,Forest,Wetland,Water,Non_Water,Water,Bareland
2859,Forest,Wetland,Water,Non_Water,Water,Water
2860,Forest,Wetland,Water,Non_Water,Water,Forest
2861,Forest,Wetland,Water,Water,Water,Grassland
2862,Forest,Wetland,Water,Water,Water,Wetland
2863,Forest,Wetland,Water,Water,Water,Lichens_and_Mosses
2864,Forest,Wetland,Water,Water,Water,Bareland
2865,Forest,Wetland,Water,Water,Water,Water
2866,Forest,Wetland,Water,Water,Water,Forest
2867,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2868,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2869,Forest,Wetland,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2870,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland
2871,Forest,Wetland,Forest,NULL,Non_Wetland,Water
2872,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2873,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2874,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2875,Forest,Wetland,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
2876,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland
2877,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water
2878,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
2879,Forest,Wetland,Forest,Water,Non_Wetland,Grassland
2880,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
2881,Forest,Wetland,Forest,Water,Non_Wetland,Lichens_and_Mosses
2882,Forest,Wetland,Forest,Water,Non_Wetland,Bareland
2883,Forest,Wetland,Forest,Water,Non_Wetland,Water
2884,Forest,Wetland,Forest,Water,Non_Wetland,Forest
2885,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland
2886,Forest,Bareland,Forest,NULL,Non_Wetland,Wetland
2887,Forest,Bareland,Forest,Non_Water,Non_Wetland,Wetland
2888,Forest,Bareland,Forest,Non_Water,Non_Wetland,Water
2889,Forest,Water,NULL,NULL,Non_Wetland,Grassland
2890,Forest,Water,NULL,NULL,Non_Wetland,Water
2891,Forest,Water,NULL,Non_Water,Non_Wetland,Water
2892,Forest,Water,NULL,Water,Non_Wetland,Water
2893,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
2894,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
2895,Forest,Water,Shrubland,NULL,Non_Wetland,Water
2896,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2897,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2898,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water
2899,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
2900,Forest,Water,Shrubland,Water,Non_Wetland,Wetland
2901,Forest,Water,Shrubland,Water,Non_Wetland,Water
2902,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
2903,Forest,Water,Grassland,NULL,Non_Wetland,Wetland
2904,Forest,Water,Grassland,NULL,Non_Wetland,Water
2905,Forest,Water,Grassland,Non_Water,Non_Wetland,Water
2906,Forest,Water,Grassland,Water,Non_Wetland,Wetland
2907,Forest,Water,Grassland,Water,Non_Wetland,Water
2908,Forest,Water,Wetland,NULL,Wetland,Grassland
2909,Forest,Water,Wetland,NULL,Wetland,Wetland
2910,Forest,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
2911,Forest,Water,Wetland,NULL,Wetland,Water
2912,Forest,Water,Wetland,NULL,Wetland,Forest
2913,Forest,Water,Wetland,Non_Water,Wetland,Grassland
2914,Forest,Water,Wetland,Non_Water,Wetland,Wetland
2915,Forest,Water,Wetland,Non_Water,Wetland,Water
2916,Forest,Water,Wetland,Water,Wetland,Grassland
2917,Forest,Water,Wetland,Water,Wetland,Wetland
2918,Forest,Water,Wetland,Water,Wetland,Water
2919,Forest,Water,Wetland,Water,Wetland,Forest
2920,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2921,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2922,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2923,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
2924,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2925,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
2926,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2927,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
2928,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
2929,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
2930,Forest,Water,Bareland,NULL,Non_Wetland,Wetland
2931,Forest,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2932,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
2933,Forest,Water,Bareland,NULL,Non_Wetland,Water
2934,Forest,Water,Bareland,NULL,Non_Wetland,Forest
2935,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland
2936,Forest,Water,Bareland,Non_Water,Non_Wetland,Water
2937,Forest,Water,Bareland,Water,Non_Wetland,Grassland
2938,Forest,Water,Bareland,Water,Non_Wetland,Wetland
2939,Forest,Water,Bareland,Water,Non_Wetland,Bareland
2940,Forest,Water,Bareland,Water,Non_Wetland,Water
2941,Forest,Water,Water,NULL,Water,Grassland
2942,Forest,Water,Water,NULL,Water,Wetland
2943,Forest,Water,Water,NULL,Water,Water
2944,Forest,Water,Water,NULL,Water,Forest
2945,Forest,Water,Water,Non_Water,Water,Grassland
2946,Forest,Water,Water,Non_Water,Water,Wetland
2947,Forest,Water,Water,Non_Water,Water,Water
2948,Forest,Water,Water,Non_Water,Water,Forest
2949,Forest,Water,Water,Water,Water,Grassland
2950,Forest,Water,Water,Water,Water,Wetland
2951,Forest,Water,Water,Water,Water,Lichens_and_Mosses
2952,Forest,Water,Water,Water,Water,Bareland
2953,Forest,Water,Water,Water,Water,Water
2954,Forest,Water,Water,Water,Water,Forest
2955,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2956,Forest,Water,Forest,NULL,Non_Wetland,Wetland
2957,Forest,Water,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2958,Forest,Water,Forest,NULL,Non_Wetland,Bareland
2959,Forest,Water,Forest,NULL,Non_Wetland,Water
2960,Forest,Water,Forest,NULL,Non_Wetland,Forest
2961,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland
2962,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland
2963,Forest,Water,Forest,Non_Water,Non_Wetland,Water
2964,Forest,Water,Forest,Water,Non_Wetland,Grassland
2965,Forest,Water,Forest,Water,Non_Wetland,Wetland
2966,Forest,Water,Forest,Water,Non_Wetland,Lichens_and_Mosses
2967,Forest,Water,Forest,Water,Non_Wetland,Bareland
2968,Forest,Water,Forest,Water,Non_Wetland,Water
2969,Forest,Water,Forest,Water,Non_Wetland,Forest
2970,Forest,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Grassland
2971,Forest,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Wetland
2972,Forest,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
2973,Forest,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
2974,Forest,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Water
2975,Forest,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Forest
2976,Forest,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Grassland
2977,Forest,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Wetland
2978,Forest,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Water
2979,Forest,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
2980,Forest,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Wetland
2981,Forest,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
2982,Forest,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Water
2983,Forest,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Forest
2984,Forest,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Grassland
2985,Forest,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Water
2986,Forest,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Water
2987,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
2988,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
2989,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,Lichens_and_Mosses
2990,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,Bareland
2991,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
2992,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,Forest
2993,Forest,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Grassland
2994,Forest,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Wetland
2995,Forest,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
2996,Forest,Permanent_ice_and_snow,Wetland,Water,Wetland,Grassland
2997,Forest,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
2998,Forest,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
2999,Forest,Permanent_ice_and_snow,Wetland,Water,Wetland,Forest
3000,Forest,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
3001,Forest,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
3002,Forest,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
3003,Forest,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
3004,Forest,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Grassland
3005,Forest,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Water
3006,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
3007,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
3008,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
3009,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
3010,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Forest
3011,Forest,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
3012,Forest,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Wetland
3013,Forest,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Water
3014,Forest,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Grassland
3015,Forest,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Wetland
3016,Forest,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
3017,Forest,Permanent_ice_and_snow,Water,NULL,Water,Grassland
3018,Forest,Permanent_ice_and_snow,Water,NULL,Water,Wetland
3019,Forest,Permanent_ice_and_snow,Water,NULL,Water,Water
3020,Forest,Permanent_ice_and_snow,Water,NULL,Water,Forest
3021,Forest,Permanent_ice_and_snow,Water,Non_Water,Water,Grassland
3022,Forest,Permanent_ice_and_snow,Water,Water,Water,Grassland
3023,Forest,Permanent_ice_and_snow,Water,Water,Water,Wetland
3024,Forest,Permanent_ice_and_snow,Water,Water,Water,Water
3025,Forest,Permanent_ice_and_snow,Water,Water,Water,Forest
3026,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
3027,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
3028,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Lichens_and_Mosses
3029,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Bareland
3030,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Water
3031,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Forest
3032,Forest,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Grassland
3033,Forest,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Wetland
3034,Forest,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
3035,Forest,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Bareland
3036,Forest,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Water
3037,Forest,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Grassland
3038,Forest,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Wetland
3039,Forest,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Lichens_and_Mosses
3040,Forest,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Water
3041,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
3042,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
3043,Forest,Forest,NULL,NULL,Non_Wetland,Forest
3044,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
3045,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
3046,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
3047,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
3048,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
3049,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
3050,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
3051,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
3052,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
3053,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
3054,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland
3055,Forest,Forest,Wetland,NULL,Wetland,Wetland
3056,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
3057,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
3058,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
3059,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
3060,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
3061,Forest,Forest,Bareland,NULL,Non_Wetland,Water
3062,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
3063,Forest,Forest,Water,Non_Water,Water,Wetland
3064,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
3065,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
3066,Forest,Forest,Forest,NULL,Non_Wetland,Lichens_and_Mosses
