Value,SIBERIA_2024_ESA_CALU_2024_43WEQ_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_43WEQ_M_R,SIBERIA_2024_GLC_FCS30D_2022_43WEQ_M_R,SIBERIA_2024_GSW_Yearly_2021_43WEQ_M_R,SIBERIA_2024_GWL_FCS30D_2022_43WEQ_M_R,SIBERIA_2024_WorldCover_2021_43WEQ_M_R
2731,Forest,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
2732,Forest,NULL,Grassland,NULL,Non_Wetland,Water
2733,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2734,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2735,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2736,Forest,NULL,Grassland,Water,Non_Wetland,Wetland
2737,Forest,NULL,Wetland,NULL,Wetland,Grassland
2738,Forest,NULL,Wetland,NULL,Wetland,Wetland
2739,Forest,NULL,Wetland,NULL,Wetland,Lichens_and_Mosses
2740,Forest,NULL,Wetland,NULL,Wetland,Bareland
2741,Forest,NULL,Wetland,NULL,Wetland,Water
2742,Forest,NULL,Wetland,NULL,Wetland,Forest
2743,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
2744,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
2745,Forest,NULL,Wetland,Water,Wetland,Grassland
2746,Forest,NULL,Wetland,Water,Wetland,Wetland
2747,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2748,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2749,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2750,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
2751,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2752,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2753,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
2754,Forest,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2755,Forest,NULL,Bareland,NULL,Non_Wetland,Water
2756,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2757,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2758,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland
2759,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
2760,Forest,NULL,Bareland,Water,Non_Wetland,Wetland
2761,Forest,NULL,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2762,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2763,Forest,NULL,Water,NULL,Water,Grassland
2764,Forest,NULL,Water,NULL,Water,Wetland
2765,Forest,NULL,Water,NULL,Water,Water
2766,Forest,NULL,Water,NULL,Water,Forest
2767,Forest,NULL,Water,Non_Water,Water,Grassland
2768,Forest,NULL,Water,Non_Water,Water,Wetland
2769,Forest,NULL,Water,Non_Water,Water,Lichens_and_Mosses
2770,Forest,NULL,Water,Water,Water,Wetland
2771,Forest,NULL,Water,Water,Water,Water
2772,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2773,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2774,Forest,NULL,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2775,Forest,NULL,Forest,NULL,Non_Wetland,Water
2776,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2777,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2778,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
2779,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2780,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2781,Forest,NULL,Forest,Water,Non_Wetland,Wetland
2782,Forest,NULL,Forest,Water,Non_Wetland,Water
2783,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland
2784,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
2785,Forest,Wetland,NULL,Water,Non_Wetland,Water
2786,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2787,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2788,Forest,Wetland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2789,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water
2790,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2791,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2792,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2793,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water
2794,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
2795,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
2796,Forest,Wetland,Shrubland,Water,Non_Wetland,Water
2797,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest
2798,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
2799,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
2800,Forest,Wetland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
2801,Forest,Wetland,Grassland,NULL,Non_Wetland,Water
2802,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
2803,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
2804,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
2805,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest
2806,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland
2807,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland
2808,Forest,Wetland,Grassland,Water,Non_Wetland,Water
2809,Forest,Wetland,Wetland,NULL,Wetland,Grassland
2810,Forest,Wetland,Wetland,NULL,Wetland,Wetland
2811,Forest,Wetland,Wetland,NULL,Wetland,Lichens_and_Mosses
2812,Forest,Wetland,Wetland,NULL,Wetland,Water
2813,Forest,Wetland,Wetland,NULL,Wetland,Forest
2814,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland
2815,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
2816,Forest,Wetland,Wetland,Non_Water,Wetland,Water
2817,Forest,Wetland,Wetland,Water,Wetland,Grassland
2818,Forest,Wetland,Wetland,Water,Wetland,Wetland
2819,Forest,Wetland,Wetland,Water,Wetland,Water
2820,Forest,Wetland,Wetland,Water,Wetland,Forest
2821,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2822,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2823,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2824,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
2825,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2826,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland
2827,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
2828,Forest,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2829,Forest,Wetland,Bareland,NULL,Non_Wetland,Water
2830,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
2831,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
2832,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
2833,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water
2834,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland
2835,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland
2836,Forest,Wetland,Bareland,Water,Non_Wetland,Bareland
2837,Forest,Wetland,Bareland,Water,Non_Wetland,Water
2838,Forest,Wetland,Bareland,Water,Non_Wetland,Forest
2839,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland
2840,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Grassland
2841,Forest,Wetland,Water,NULL,Water,Grassland
2842,Forest,Wetland,Water,NULL,Water,Wetland
2843,Forest,Wetland,Water,NULL,Water,Lichens_and_Mosses
2844,Forest,Wetland,Water,NULL,Water,Water
2845,Forest,Wetland,Water,NULL,Water,Forest
2846,Forest,Wetland,Water,Non_Water,Water,Grassland
2847,Forest,Wetland,Water,Non_Water,Water,Wetland
2848,Forest,Wetland,Water,Non_Water,Water,Lichens_and_Mosses
2849,Forest,Wetland,Water,Non_Water,Water,Water
2850,Forest,Wetland,Water,Water,Water,Grassland
2851,Forest,Wetland,Water,Water,Water,Wetland
2852,Forest,Wetland,Water,Water,Water,Lichens_and_Mosses
2853,Forest,Wetland,Water,Water,Water,Water
2854,Forest,Wetland,Water,Water,Water,Forest
2855,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2856,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2857,Forest,Wetland,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2858,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland
2859,Forest,Wetland,Forest,NULL,Non_Wetland,Water
2860,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2861,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2862,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2863,Forest,Wetland,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
2864,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water
2865,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
2866,Forest,Wetland,Forest,Water,Non_Wetland,Grassland
2867,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
2868,Forest,Wetland,Forest,Water,Non_Wetland,Bareland
2869,Forest,Wetland,Forest,Water,Non_Wetland,Water
2870,Forest,Wetland,Forest,Water,Non_Wetland,Forest
2871,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland
2872,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland
2873,Forest,Water,Shrubland,NULL,Non_Wetland,Water
2874,Forest,Water,Shrubland,Water,Non_Wetland,Wetland
2875,Forest,Water,Shrubland,Water,Non_Wetland,Water
2876,Forest,Water,Grassland,NULL,Non_Wetland,Water
2877,Forest,Water,Grassland,Water,Non_Wetland,Water
2878,Forest,Water,Wetland,NULL,Wetland,Grassland
2879,Forest,Water,Wetland,NULL,Wetland,Wetland
2880,Forest,Water,Wetland,NULL,Wetland,Water
2881,Forest,Water,Wetland,Non_Water,Wetland,Wetland
2882,Forest,Water,Wetland,Water,Wetland,Grassland
2883,Forest,Water,Wetland,Water,Wetland,Wetland
2884,Forest,Water,Wetland,Water,Wetland,Water
2885,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
2886,Forest,Water,Bareland,NULL,Non_Wetland,Wetland
2887,Forest,Water,Bareland,NULL,Non_Wetland,Water
2888,Forest,Water,Bareland,Non_Water,Non_Wetland,Water
2889,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
2890,Forest,Water,Bareland,Water,Non_Wetland,Water
2891,Forest,Water,Bareland,Water,Non_Wetland,Forest
2892,Forest,Water,Water,NULL,Water,Grassland
2893,Forest,Water,Water,NULL,Water,Wetland
2894,Forest,Water,Water,NULL,Water,Water
2895,Forest,Water,Water,NULL,Water,Forest
2896,Forest,Water,Water,Non_Water,Water,Water
2897,Forest,Water,Water,Water,Water,Grassland
2898,Forest,Water,Water,Water,Water,Wetland
2899,Forest,Water,Water,Water,Water,Lichens_and_Mosses
2900,Forest,Water,Water,Water,Water,Water
2901,Forest,Water,Water,Water,Water,Forest
2902,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2903,Forest,Water,Forest,NULL,Non_Wetland,Wetland
2904,Forest,Water,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2905,Forest,Water,Forest,NULL,Non_Wetland,Water
2906,Forest,Water,Forest,NULL,Non_Wetland,Forest
2907,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland
2908,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland
2909,Forest,Water,Forest,Non_Water,Non_Wetland,Water
2910,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
2911,Forest,Water,Forest,Water,Non_Wetland,Grassland
2912,Forest,Water,Forest,Water,Non_Wetland,Wetland
2913,Forest,Water,Forest,Water,Non_Wetland,Lichens_and_Mosses
2914,Forest,Water,Forest,Water,Non_Wetland,Bareland
2915,Forest,Water,Forest,Water,Non_Wetland,Water
2916,Forest,Water,Forest,Water,Non_Wetland,Forest
2917,Forest,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Forest
2918,Forest,Permanent_ice_and_snow,NULL,Water,Non_Wetland,Water
2919,Forest,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
2920,Forest,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
2921,Forest,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Forest
2922,Forest,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Water
2923,Forest,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Forest
2924,Forest,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
2925,Forest,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Wetland
2926,Forest,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Water
2927,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
2928,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
2929,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
2930,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,Forest
2931,Forest,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
2932,Forest,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
2933,Forest,Permanent_ice_and_snow,Wetland,Water,Wetland,Forest
2934,Forest,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2935,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
2936,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
2937,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
2938,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Forest
2939,Forest,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
2940,Forest,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Water
2941,Forest,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
2942,Forest,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Forest
2943,Forest,Permanent_ice_and_snow,Water,NULL,Water,Forest
2944,Forest,Permanent_ice_and_snow,Water,Non_Water,Water,Wetland
2945,Forest,Permanent_ice_and_snow,Water,Water,Water,Wetland
2946,Forest,Permanent_ice_and_snow,Water,Water,Water,Water
2947,Forest,Permanent_ice_and_snow,Water,Water,Water,Forest
2948,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
2949,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
2950,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2951,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Water
2952,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Forest
2953,Forest,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Grassland
2954,Forest,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Wetland
2955,Forest,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Water
2956,Forest,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Forest
2957,Forest,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Grassland
2958,Forest,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Wetland
2959,Forest,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Water
2960,Forest,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Forest
2961,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2962,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2963,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2964,Forest,Forest,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2965,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2966,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2967,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2968,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
2969,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2970,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
2971,Forest,Forest,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
2972,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2973,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2974,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
2975,Forest,Forest,Wetland,NULL,Wetland,Grassland
2976,Forest,Forest,Wetland,NULL,Wetland,Wetland
2977,Forest,Forest,Wetland,NULL,Wetland,Bareland
2978,Forest,Forest,Wetland,NULL,Wetland,Water
2979,Forest,Forest,Wetland,NULL,Wetland,Forest
2980,Forest,Forest,Wetland,Non_Water,Wetland,Water
2981,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2982,Forest,Forest,Wetland,Water,Wetland,Grassland
2983,Forest,Forest,Wetland,Water,Wetland,Wetland
2984,Forest,Forest,Wetland,Water,Wetland,Water
2985,Forest,Forest,Wetland,Water,Wetland,Forest
2986,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2987,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2988,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
2989,Forest,Forest,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2990,Forest,Forest,Bareland,NULL,Non_Wetland,Water
2991,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2992,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
2993,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
2994,Forest,Forest,Bareland,Water,Non_Wetland,Wetland
2995,Forest,Forest,Bareland,Water,Non_Wetland,Water
2996,Forest,Forest,Bareland,Water,Non_Wetland,Forest
2997,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2998,Forest,Forest,Water,NULL,Water,Forest
2999,Forest,Forest,Water,Water,Water,Wetland
3000,Forest,Forest,Water,Water,Water,Forest
3001,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
3002,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
3003,Forest,Forest,Forest,NULL,Non_Wetland,Lichens_and_Mosses
3004,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
3005,Forest,Forest,Forest,NULL,Non_Wetland,Water
3006,Forest,Forest,Forest,NULL,Non_Wetland,Forest
3007,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
3008,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
3009,Forest,Forest,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
3010,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
3011,Forest,Forest,Forest,Water,Non_Wetland,Grassland
3012,Forest,Forest,Forest,Water,Non_Wetland,Wetland
3013,Forest,Forest,Forest,Water,Non_Wetland,Water
3014,Forest,Forest,Forest,Water,Non_Wetland,Forest
