Value,SIBERIA_2024_ESA_CALU_2024_43WFP_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_43WFP_M_R,SIBERIA_2024_GLC_FCS30D_2022_43WFP_M_R,SIBERIA_2024_GSW_Yearly_2021_43WFP_M_R,SIBERIA_2024_GWL_FCS30D_2022_43WFP_M_R,SIBERIA_2024_WorldCover_2021_43WFP_M_R
3146,Bareland,Forest,Water,Non_Water,Water,Wetland
3147,Bareland,Forest,Water,Water,Water,Grassland
3148,Bareland,Forest,Water,Water,Water,Wetland
3149,Bareland,Forest,Water,Water,Water,Water
3150,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland
3151,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland
3152,Bareland,Forest,Forest,NULL,Non_Wetland,Lichens_and_Mosses
3153,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland
3154,Bareland,Forest,Forest,NULL,Non_Wetland,Water
3155,Bareland,Forest,Forest,NULL,Non_Wetland,Forest
3156,Bareland,Forest,Forest,Non_Water,Non_Wetland,Wetland
3157,Bareland,Forest,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
3158,Bareland,Forest,Forest,Non_Water,Non_Wetland,Forest
3159,Bareland,Forest,Forest,Water,Non_Wetland,Wetland
3160,Water,NULL,Wetland,NULL,Wetland,Water
3161,Water,NULL,Wetland,Non_Water,Wetland,Wetland
3162,Water,NULL,Wetland,Non_Water,Wetland,Lichens_and_Mosses
3163,Water,NULL,Wetland,Water,Wetland,Water
3164,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
3165,Water,NULL,Bareland,Water,Non_Wetland,Water
3166,Water,NULL,Water,NULL,Water,Water
3167,Water,NULL,Water,Water,Water,Water
3168,Water,NULL,Forest,NULL,Non_Wetland,Water
3169,Water,Cropland,Water,Water,Water,Water
3170,Water,Wetland,Wetland,NULL,Wetland,Grassland
3171,Water,Wetland,Wetland,NULL,Wetland,Wetland
3172,Water,Wetland,Wetland,NULL,Wetland,Lichens_and_Mosses
3173,Water,Wetland,Wetland,NULL,Wetland,Water
3174,Water,Wetland,Wetland,Non_Water,Wetland,Grassland
3175,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
3176,Water,Wetland,Wetland,Non_Water,Wetland,Water
3177,Water,Wetland,Wetland,Water,Wetland,Grassland
3178,Water,Wetland,Wetland,Water,Wetland,Wetland
3179,Water,Wetland,Wetland,Water,Wetland,Lichens_and_Mosses
3180,Water,Wetland,Wetland,Water,Wetland,Water
3181,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
3182,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
3183,Water,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
3184,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland
3185,Water,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
3186,Water,Wetland,Bareland,NULL,Non_Wetland,Water
3187,Water,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
3188,Water,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
3189,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water
3190,Water,Wetland,Bareland,Water,Non_Wetland,Water
3191,Water,Wetland,Water,NULL,Water,Grassland
3192,Water,Wetland,Water,NULL,Water,Wetland
3193,Water,Wetland,Water,NULL,Water,Lichens_and_Mosses
3194,Water,Wetland,Water,NULL,Water,Water
3195,Water,Wetland,Water,NULL,Water,Forest
3196,Water,Wetland,Water,Non_Water,Water,Grassland
3197,Water,Wetland,Water,Non_Water,Water,Wetland
3198,Water,Wetland,Water,Non_Water,Water,Lichens_and_Mosses
3199,Water,Wetland,Water,Non_Water,Water,Water
3200,Water,Wetland,Water,Water,Water,Grassland
3201,Water,Wetland,Water,Water,Water,Wetland
3202,Water,Wetland,Water,Water,Water,Lichens_and_Mosses
3203,Water,Wetland,Water,Water,Water,Water
3204,Water,Wetland,Water,Water,Water,Forest
3205,Water,Wetland,Forest,NULL,Non_Wetland,Grassland
3206,Water,Wetland,Forest,NULL,Non_Wetland,Wetland
3207,Water,Wetland,Forest,NULL,Non_Wetland,Water
3208,Water,Wetland,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
3209,Water,Wetland,Forest,Non_Water,Non_Wetland,Water
3210,Water,Wetland,Forest,Water,Non_Wetland,Wetland
3211,Water,Wetland,Forest,Water,Non_Wetland,Water
3212,Water,Bareland,Wetland,Non_Water,Wetland,Water
3213,Water,Bareland,Wetland,Water,Wetland,Water
3214,Water,Bareland,Bareland,NULL,Non_Wetland,Grassland
3215,Water,Bareland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
3216,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
3217,Water,Bareland,Bareland,NULL,Non_Wetland,Water
3218,Water,Bareland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
3219,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland
3220,Water,Bareland,Built-up,Water,Non_Wetland,Lichens_and_Mosses
3221,Water,Bareland,Water,Water,Water,Water
3222,Water,Built-up,Bareland,Water,Non_Wetland,Water
3223,Water,Water,Wetland,NULL,Wetland,Grassland
3224,Water,Water,Wetland,NULL,Wetland,Wetland
3225,Water,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
3226,Water,Water,Wetland,NULL,Wetland,Bareland
3227,Water,Water,Wetland,NULL,Wetland,Water
3228,Water,Water,Wetland,Non_Water,Wetland,Lichens_and_Mosses
3229,Water,Water,Wetland,Non_Water,Wetland,Water
3230,Water,Water,Wetland,Non_Water,Wetland,Forest
3231,Water,Water,Wetland,Water,Wetland,Grassland
3232,Water,Water,Wetland,Water,Wetland,Wetland
3233,Water,Water,Wetland,Water,Wetland,Lichens_and_Mosses
3234,Water,Water,Wetland,Water,Wetland,Bareland
3235,Water,Water,Wetland,Water,Wetland,Water
3236,Water,Water,Wetland,Water,Wetland,Forest
3237,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
3238,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
3239,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
3240,Water,Water,Bareland,NULL,Non_Wetland,Grassland
3241,Water,Water,Bareland,NULL,Non_Wetland,Wetland
3242,Water,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
3243,Water,Water,Bareland,NULL,Non_Wetland,Bareland
3244,Water,Water,Bareland,NULL,Non_Wetland,Water
3245,Water,Water,Bareland,NULL,Non_Wetland,Forest
3246,Water,Water,Bareland,Non_Water,Non_Wetland,Water
3247,Water,Water,Bareland,Water,Non_Wetland,Wetland
3248,Water,Water,Bareland,Water,Non_Wetland,Water
3249,Water,Water,Built-up,Water,Non_Wetland,Water
3250,Water,Water,Water,NULL,Water,Grassland
3251,Water,Water,Water,NULL,Water,Wetland
3252,Water,Water,Water,NULL,Water,Lichens_and_Mosses
3253,Water,Water,Water,NULL,Water,Water
3254,Water,Water,Water,NULL,Water,Forest
3255,Water,Water,Water,Non_Water,Water,Grassland
3256,Water,Water,Water,Non_Water,Water,Wetland
3257,Water,Water,Water,Non_Water,Water,Water
3258,Water,Water,Water,Water,Water,Grassland
3259,Water,Water,Water,Water,Water,Wetland
3260,Water,Water,Water,Water,Water,Lichens_and_Mosses
3261,Water,Water,Water,Water,Water,Bareland
3262,Water,Water,Water,Water,Water,Water
3263,Water,Water,Water,Water,Water,Permanent_ice_and_snow
3264,Water,Water,Water,Water,Water,Forest
3265,Water,Water,Forest,NULL,Non_Wetland,Wetland
3266,Water,Water,Forest,NULL,Non_Wetland,Water
3267,Water,Water,Forest,Non_Water,Non_Wetland,Water
3268,Water,Water,Forest,Water,Non_Wetland,Water
3269,Water,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
3270,Water,Permanent_ice_and_snow,Water,NULL,Water,Water
3271,Water,Permanent_ice_and_snow,Water,Water,Water,Water
3272,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
3273,Permanent_ice_and_snow,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
3274,Permanent_ice_and_snow,Water,Water,Non_Water,Water,Lichens_and_Mosses
3275,Permanent_ice_and_snow,Water,Water,Non_Water,Water,Water
3276,Permanent_ice_and_snow,Water,Water,Water,Water,Water
3277,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Water
3278,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
3279,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
3280,Forest,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
3281,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
3282,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
3283,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
3284,Forest,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
3285,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
3286,Forest,NULL,Grassland,Water,Non_Wetland,Wetland
3287,Forest,NULL,Grassland,Water,Non_Wetland,Forest
3288,Forest,NULL,Wetland,NULL,Wetland,Grassland
3289,Forest,NULL,Wetland,NULL,Wetland,Wetland
3290,Forest,NULL,Wetland,NULL,Wetland,Bareland
3291,Forest,NULL,Wetland,NULL,Wetland,Forest
3292,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
3293,Forest,NULL,Wetland,Water,Wetland,Wetland
3294,Forest,NULL,Wetland,Water,Wetland,Forest
3295,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
3296,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
3297,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
3298,Forest,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
3299,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
3300,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland
3301,Forest,NULL,Bareland,Water,Non_Wetland,Water
3302,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
3303,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
3304,Forest,NULL,Water,NULL,Water,Grassland
3305,Forest,NULL,Water,NULL,Water,Wetland
3306,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
3307,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
3308,Forest,NULL,Forest,NULL,Non_Wetland,Lichens_and_Mosses
3309,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
3310,Forest,NULL,Forest,NULL,Non_Wetland,Water
3311,Forest,NULL,Forest,NULL,Non_Wetland,Forest
3312,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
3313,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
3314,Forest,NULL,Forest,Non_Water,Non_Wetland,Water
3315,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
3316,Forest,NULL,Forest,Water,Non_Wetland,Wetland
3317,Forest,NULL,Forest,Water,Non_Wetland,Bareland
3318,Forest,NULL,Forest,Water,Non_Wetland,Water
3319,Forest,NULL,Forest,Water,Non_Wetland,Forest
3320,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland
3321,Forest,Wetland,NULL,NULL,Non_Wetland,Water
3322,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
3323,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest
3324,Forest,Wetland,NULL,Water,Non_Wetland,Forest
3325,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
3326,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
3327,Forest,Wetland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
3328,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water
3329,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
3330,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
3331,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
3332,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
3333,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
3334,Forest,Wetland,Shrubland,Water,Non_Wetland,Water
3335,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest
3336,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
3337,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
3338,Forest,Wetland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
3339,Forest,Wetland,Grassland,NULL,Non_Wetland,Water
3340,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
3341,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
3342,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
3343,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Water
3344,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest
3345,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland
3346,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland
3347,Forest,Wetland,Grassland,Water,Non_Wetland,Water
3348,Forest,Wetland,Grassland,Water,Non_Wetland,Forest
3349,Forest,Wetland,Wetland,NULL,Wetland,Grassland
3350,Forest,Wetland,Wetland,NULL,Wetland,Wetland
3351,Forest,Wetland,Wetland,NULL,Wetland,Lichens_and_Mosses
3352,Forest,Wetland,Wetland,NULL,Wetland,Water
3353,Forest,Wetland,Wetland,NULL,Wetland,Forest
3354,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland
3355,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
3356,Forest,Wetland,Wetland,Non_Water,Wetland,Water
3357,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
3358,Forest,Wetland,Wetland,Water,Wetland,Grassland
3359,Forest,Wetland,Wetland,Water,Wetland,Wetland
3360,Forest,Wetland,Wetland,Water,Wetland,Water
3361,Forest,Wetland,Wetland,Water,Wetland,Forest
3362,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
3363,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
3364,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
3365,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland
3366,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
3367,Forest,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
3368,Forest,Wetland,Bareland,NULL,Non_Wetland,Water
3369,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
3370,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
3371,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
3372,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water
3373,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Forest
3374,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland
3375,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland
3376,Forest,Wetland,Bareland,Water,Non_Wetland,Water
3377,Forest,Wetland,Bareland,Water,Non_Wetland,Forest
3378,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland
3379,Forest,Wetland,Built-up,NULL,Non_Wetland,Forest
3380,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Grassland
3381,Forest,Wetland,Water,NULL,Water,Grassland
3382,Forest,Wetland,Water,NULL,Water,Wetland
3383,Forest,Wetland,Water,NULL,Water,Water
3384,Forest,Wetland,Water,NULL,Water,Forest
3385,Forest,Wetland,Water,Non_Water,Water,Grassland
3386,Forest,Wetland,Water,Non_Water,Water,Wetland
3387,Forest,Wetland,Water,Non_Water,Water,Water
3388,Forest,Wetland,Water,Non_Water,Water,Forest
3389,Forest,Wetland,Water,Water,Water,Grassland
3390,Forest,Wetland,Water,Water,Water,Wetland
3391,Forest,Wetland,Water,Water,Water,Water
3392,Forest,Wetland,Water,Water,Water,Forest
3393,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
3394,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
3395,Forest,Wetland,Forest,NULL,Non_Wetland,Lichens_and_Mosses
3396,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland
3397,Forest,Wetland,Forest,NULL,Non_Wetland,Built-up
3398,Forest,Wetland,Forest,NULL,Non_Wetland,Water
3399,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
3400,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
3401,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
3402,Forest,Wetland,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
3403,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water
3404,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
3405,Forest,Wetland,Forest,Water,Non_Wetland,Grassland
3406,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
3407,Forest,Wetland,Forest,Water,Non_Wetland,Water
3408,Forest,Wetland,Forest,Water,Non_Wetland,Forest
3409,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland
3410,Forest,Bareland,Shrubland,NULL,Non_Wetland,Forest
3411,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland
3412,Forest,Bareland,Wetland,NULL,Wetland,Bareland
3413,Forest,Bareland,Bareland,NULL,Non_Wetland,Grassland
3414,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland
3415,Forest,Bareland,Water,Water,Water,Water
3416,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland
3417,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland
3418,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
3419,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
3420,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland
3421,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
3422,Forest,Built-up,Wetland,NULL,Wetland,Grassland
3423,Forest,Built-up,Wetland,NULL,Wetland,Wetland
3424,Forest,Built-up,Wetland,NULL,Wetland,Forest
3425,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
3426,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland
3427,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
3428,Forest,Built-up,Water,Non_Water,Water,Wetland
3429,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
3430,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland
3431,Forest,Built-up,Forest,NULL,Non_Wetland,Water
3432,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
3433,Forest,Water,NULL,NULL,Non_Wetland,Water
3434,Forest,Water,NULL,NULL,Non_Wetland,Forest
3435,Forest,Water,NULL,Water,Non_Wetland,Water
3436,Forest,Water,NULL,Water,Non_Wetland,Forest
3437,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
3438,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
3439,Forest,Water,Shrubland,Water,Non_Wetland,Water
3440,Forest,Water,Grassland,NULL,Non_Wetland,Wetland
3441,Forest,Water,Grassland,NULL,Non_Wetland,Water
3442,Forest,Water,Grassland,NULL,Non_Wetland,Forest
3443,Forest,Water,Grassland,Water,Non_Wetland,Water
3444,Forest,Water,Wetland,NULL,Wetland,Grassland
3445,Forest,Water,Wetland,NULL,Wetland,Wetland
3446,Forest,Water,Wetland,NULL,Wetland,Water
3447,Forest,Water,Wetland,NULL,Wetland,Forest
3448,Forest,Water,Wetland,Non_Water,Wetland,Wetland
3449,Forest,Water,Wetland,Non_Water,Wetland,Water
3450,Forest,Water,Wetland,Non_Water,Wetland,Forest
3451,Forest,Water,Wetland,Water,Wetland,Grassland
3452,Forest,Water,Wetland,Water,Wetland,Wetland
3453,Forest,Water,Wetland,Water,Wetland,Lichens_and_Mosses
3454,Forest,Water,Wetland,Water,Wetland,Water
3455,Forest,Water,Wetland,Water,Wetland,Forest
3456,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
3457,Forest,Water,Bareland,NULL,Non_Wetland,Wetland
3458,Forest,Water,Bareland,NULL,Non_Wetland,Water
3459,Forest,Water,Bareland,NULL,Non_Wetland,Forest
3460,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland
3461,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland
3462,Forest,Water,Bareland,Water,Non_Wetland,Bareland
3463,Forest,Water,Bareland,Water,Non_Wetland,Water
3464,Forest,Water,Bareland,Water,Non_Wetland,Forest
3465,Forest,Water,Built-up,NULL,Non_Wetland,Forest
3466,Forest,Water,Built-up,Water,Non_Wetland,Water
3467,Forest,Water,Water,NULL,Water,Grassland
3468,Forest,Water,Water,NULL,Water,Wetland
3469,Forest,Water,Water,NULL,Water,Water
3470,Forest,Water,Water,NULL,Water,Forest
3471,Forest,Water,Water,Non_Water,Water,Wetland
3472,Forest,Water,Water,Non_Water,Water,Water
3473,Forest,Water,Water,Water,Water,Grassland
3474,Forest,Water,Water,Water,Water,Wetland
3475,Forest,Water,Water,Water,Water,Water
3476,Forest,Water,Water,Water,Water,Forest
3477,Forest,Water,Forest,NULL,Non_Wetland,Grassland
3478,Forest,Water,Forest,NULL,Non_Wetland,Wetland
3479,Forest,Water,Forest,NULL,Non_Wetland,Water
3480,Forest,Water,Forest,NULL,Non_Wetland,Forest
3481,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland
3482,Forest,Water,Forest,Non_Water,Non_Wetland,Water
3483,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
3484,Forest,Water,Forest,Water,Non_Wetland,Grassland
3485,Forest,Water,Forest,Water,Non_Wetland,Wetland
3486,Forest,Water,Forest,Water,Non_Wetland,Lichens_and_Mosses
3487,Forest,Water,Forest,Water,Non_Wetland,Bareland
3488,Forest,Water,Forest,Water,Non_Wetland,Water
3489,Forest,Water,Forest,Water,Non_Wetland,Forest
3490,Forest,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Water
3491,Forest,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
3492,Forest,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Water
3493,Forest,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Forest
3494,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
3495,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
3496,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
3497,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,Forest
3498,Forest,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
3499,Forest,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
3500,Forest,Permanent_ice_and_snow,Wetland,Water,Wetland,Forest
3501,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
3502,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
3503,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
3504,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Forest
3505,Forest,Permanent_ice_and_snow,Water,Water,Water,Water
3506,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
3507,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
3508,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Water
3509,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Forest
3510,Forest,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Grassland
3511,Forest,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Water
3512,Forest,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Forest
3513,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
3514,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
3515,Forest,Forest,NULL,NULL,Non_Wetland,Forest
3516,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
3517,Forest,Forest,NULL,Water,Non_Wetland,Forest
3518,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
3519,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
3520,Forest,Forest,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
3521,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
3522,Forest,Forest,Shrubland,NULL,Non_Wetland,Water
3523,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
3524,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water
3525,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
3526,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
3527,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
3528,Forest,Forest,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
3529,Forest,Forest,Grassland,NULL,Non_Wetland,Water
3530,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
3531,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
3532,Forest,Forest,Wetland,NULL,Wetland,Grassland
3533,Forest,Forest,Wetland,NULL,Wetland,Wetland
3534,Forest,Forest,Wetland,NULL,Wetland,Bareland
3535,Forest,Forest,Wetland,NULL,Wetland,Water
3536,Forest,Forest,Wetland,NULL,Wetland,Forest
3537,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
3538,Forest,Forest,Wetland,Non_Water,Wetland,Water
3539,Forest,Forest,Wetland,Non_Water,Wetland,Forest
3540,Forest,Forest,Wetland,Water,Wetland,Wetland
3541,Forest,Forest,Wetland,Water,Wetland,Water
3542,Forest,Forest,Wetland,Water,Wetland,Forest
3543,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
3544,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
3545,Forest,Forest,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
3546,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
3547,Forest,Forest,Bareland,NULL,Non_Wetland,Water
3548,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
3549,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
3550,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
3551,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
